1.36807, 1.17646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.91205, 13.1336, 9.66025, 0, 2.7949, 4.64187, 6.3709, 3.51938, 3.27089, 2.86927, 3.46182, 2.99647, 3.14811, 2.92775, 0.85688, 4.26608, 9.38035, 16.3561, 12.8442, 4.81093, 18.802, 18.5991, 13.4872, 6.94101, 5.43192, 4.83162, 4.05273, 3.73759, 3.55917, 2.92542, 0.226665, 4.45738, 6.55419, 13.5558, 10.4083, 9.04353, 37.0388, 38.1067, 15.8169, 3.29203, 0, 0, 0, 0, 0, 0, 0, 3.36307, 4.52841, 4.74604, 4.19233, 14.5694, 34.83, 34.0517, 15.2634, 8.03092, 2.00226, 3.03782, 4.50577, 3.66904, 2.35757, 1.5145, 1.0071, 4.90005, 4.90618, 7.17587, 7.59579, 13.8042, 17.563, 13.8579, 8.33427, 13.5694, 3.34977, 2.57795, 3.34483, 3.30152, 0.895056, 1.14373, 1.18644, 4.56652, 2.15448, 5.54335, 7.19582, 9.83278, 11.2513, 7.20931, 10.6898, 20.6778, 17.7031, 13.5282, 15.3771, 15.5489, 9.87053, 4.82104, 1.42767, 3.96163, 0, 1.9896, 3.24903, 6.17183, 10.7136, 9.16214, 12.1956, 18.4887, 17.4088, 15.9267, 19.0027, 18.8253, 17.446, 13.9749, 3.99107, 4.38172, 0, 0, 0.00195, 8.63833, 12.6999, 12.6645, 15.7574, 12.6346, 4.57637, 10.0607, 11.9875, 11.8981, 19.5503, 18.4807, 9.74195, 7.38877, 0, 0, 4.08881, 10.3189, 11.1572, 17.304, 18.3817, 13.0266, 8.47109, 9.56568, 9.0539, 11.8365, 16.1624, 17.0073, 14.6294, 9.6473, 0, 1.67776, 6.02444, 11.1065, 14.4958, 16.7468, 17.2454, 7.75666, 7.80245, 8.07174, 11.4512, 14.9315, 16.7469, 16.4298, 14.0501, 9.24963, 0, 2.04442, 5.16142, 9.69184, 14.5918, 14.304, 9.75161, 0, 2.04665, 10.8128, 15.0336, 13.649, 11.6551, 10.8746, 10.3035, 6.05911, 0, 1.27238, 3.7082, 4.99252, 3.60591, 0, 0, 0, 12.8318, 22.9383, 22.9319, 18.0632, 13.3653, 9.26731, 4.14687, 3.68913, 0.677501, 3.06662, 1.44774, 0.04386, 0, 0, 0, 6.95721, 16.4167, 18.5418, 17.135, 11.1305, 8.28928, 7.88851, 3.07465, 4.00314, 0, 0.872286, 0.43521, 0, 0, 0, 0, 8.11437, 7.29989, 0.454684, 0, 0, 0, 0, 0, 3.46883, 7.47652, 15.6777, 19.5717, 19.3089, 17.7385, 16.5331, 17.0099, 19.5778, 18.9895, 18.7475, 18.1144, 17.7669, 17.2708, 16.3129, 13.9608, 12.6019
0, 20.7183, 21.1437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.68019, 2.13802, 0, 12.9652, 0, 0, 2.28073, 0, 12.8756, 0.402335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20451, 0, 30.0293, 40.6426, 18.7686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50397, 0, 0, 0, 0, 3.31545, 23.2998, 25.9804, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.68637, 16.5729, 9.10931, 0, 0, 0, 21.7518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.74907, 0, 2.46062, 4.85161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.535278, 0, 0, 0, 0, 0, 20.5934, 6.91408, 0, 0, 0, 0, 1.38247, 14.1313, 7.69025, 0, 2.28547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.6249, 22.4426, 5.41919, 2.0462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.8023, 18.0753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.0552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0457, 4.97135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91418, 2.21902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93837, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31212, 2.14786, 0, 0, 0, 1.35168, 1.94587, 2.61581, 3.41065, 2.65802, 2.02715, 1.8981, 0.470001, 0, 3.11777, 0, 10.5659, 8.94526, 0, 0, 0, 0, 2.3221, 2.62329, 2.93999, 1.67978, 1.1258, 1.06005, 0, 0, 3.73693, 0, 10.8286, 7.66965, 0, 5.5403, 4.56452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88931, 0, 0, 0, 3.04367, 11.9517, 5.54343, 0, 0, 0, 0, 0.193674, 0, 0, 0, 0, 3.21215, 0, 0, 0, 0, 0, 0, 3.81418, 11.1579, 3.68323, 0.905268, 0, 0, 0, 0, 0, 2.73962, 0, 3.18745, 7.7436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.863622, 0, 12.783, 6.41479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19484, 0.377405, 3.05406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.60989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5291, 7.701, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75664, 6.93676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.9667, 8.71425, 0, 0, 15.2425, 16.1227, 5.8454, 0, 0, 0, 0, 0, 0, 0, 18.7863, 33.3378, 28.1174, 19.5898, 14.5075, 24.1182, 26.4729, 16.6974, 3.22531, 0, 0, 0, 0, 1.91655, 9.75971, 5.89095, 35.0667, 36.9297, 15.7637, 12.9019, 11.4292, 15.8632, 11.6491, 0.003406, 2.45072, 10.7273, 24.3272, 26.7353, 26.4617, 26.2364, 25.8973, 29.1835, 30.8423, 29.0763, 28.7746, 27.6974, 26.8331, 25.6528, 24.474, 21.8452, 21.4672
40.7521, 46.0106, 0, 0.953238, 3.23335, 2.9705, 1.65501, 1.87422, 3.32304, 2.92112, 2.15955, 2.29539, 3.97731, 1.42612, 0, 35.8189, 48.7653, 53.9866, 0, 0, 22.2932, 0, 6.53099, 0, 7.36964, 0.2465, 2.53777, 0, 1.81219, 2.00848, 0, 42.1418, 44.8839, 54.2298, 0, 0, 78.344, 0, 3.82448, 0, 7.66118, 0, 5.83908, 1.4534, 0.119459, 2.14175, 0, 38.2673, 38.552, 37.4333, 0, 0, 86.2062, 0, 13.9043, 28.7608, 7.67145, 1.30908, 3.15927, 1.8792, 1.5439, 3.35914, 0, 39.1996, 48.7224, 37.4396, 6.75643, 0, 59.1657, 0.002708, 58.874, 63.3022, 6.66926, 4.52921, 0.612666, 2.0341, 1.38081, 3.79081, 0.477619, 41.2923, 64.2875, 44.9689, 14.0959, 0, 13.1457, 14.6115, 71.2723, 61.1392, 9.90107, 0, 6.77108, 3.41661, 1.0326, 5.62029, 1.49661, 40.6437, 69.1161, 40.3639, 14.5854, 0, 18.272, 9.04017, 52.4221, 20.3022, 11.4584, 0, 7.54237, 2.65395, 6.64014, 6.33672, 3.18249, 43.8499, 74.7671, 12.887, 0, 0, 21.1991, 0, 18.699, 0, 1.94661, 10.7124, 4.57885, 0, 11.1496, 11.5446, 3.27511, 50.1591, 58.6636, 0, 3.40939, 0, 13.4661, 0, 9.78864, 0, 7.46498, 15.8752, 0, 4.76161, 9.29606, 14.0789, 0, 54.3729, 41.6174, 4.62208, 22.0278, 0, 11.5211, 17.6924, 0, 0, 25.5777, 15.6157, 0, 5.62418, 0, 20.4908, 20.1052, 54.3953, 50.253, 1.31454, 22.4532, 0, 15.9292, 18.344, 0, 0, 28.5436, 7.44665, 0, 0, 0, 10.861, 36.4447, 47.0506, 47.4742, 6.56885, 24.2079, 0, 16.957, 8.51757, 28.1682, 0, 28.9271, 3.10518, 2.53372, 0, 0, 21.4751, 38.0092, 41.6972, 45.8852, 7.85377, 26.7443, 0, 15.9054, 30.2418, 24.926, 10.9511, 18.3277, 0, 0, 0, 0, 32.8301, 10.736, 47.2215, 41.6882, 4.59482, 22.1809, 0, 2.41855, 37.1362, 0, 36.7022, 8.74892, 0, 3.20711, 0, 7.6337, 19.6081, 0, 49.3474, 27.8994, 2.81246, 12.1498, 0, 0, 21.3991, 0, 46.3448, 0, 0, 3.84159, 0.175346, 5.2959, 6.46559, 0.22088, 52.6869, 17.7298, 3.30729, 3.36862, 0, 0, 0, 0, 26.3475, 0, 0, 0, 0, 0, 0.401304, 0, 47.3273
64.7493, 21.9995, 0, 11.1486, 10.4061, 6.42033, 8.47347, 9.87032, 7.91292, 8.8271, 6.38149, 4.02752, 5.12472, 0, 3.15649, 4.93276, 42.0962, 0, 0, 3.30187, 12.9782, 0, 3.18549, 0, 0.92017, 0, 0, 0, 0, 0, 0.743945, 0, 37.9757, 0, 0, 30.4548, 49.9632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28.7813, 0, 6.75087, 49.818, 22.2004, 0, 22.2355, 8.76759, 0, 3.8504, 1.60604, 0, 0, 0, 0, 0, 45.7543, 5.08089, 0, 15.4887, 0, 7.25013, 27.7334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50.9755, 0, 0, 0, 0, 6.0947, 3.95709, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45.5722, 0, 0, 8.28295, 2.67371, 0, 0, 5.40342, 3.09054, 5.41047, 0, 0, 0.238523, 0, 0, 0, 48.4836, 0, 13.4088, 11.644, 0, 4.9906, 0.153483, 0, 22.6142, 21.5174, 0, 0, 0, 0, 0, 0, 10.4937, 14.0671, 10.331, 2.79672, 0, 0.640496, 0, 20.1367, 26.6338, 0, 0, 0, 0, 0, 0, 0, 38.6306, 9.70638, 6.91866, 0, 0, 0, 0, 18.3805, 5.50426, 0, 0, 0, 0, 0, 0, 0, 39.3004, 4.65145, 0, 0, 0, 0, 0, 13.5311, 15.5236, 0, 0, 0, 0, 0, 0, 0, 29.5958, 6.96281, 0, 0, 0, 0, 0, 52.0295, 25.9242, 0, 0, 0, 0, 0, 0, 0, 36.2824, 0, 0, 0, 4.39527, 17.259, 30.0643, 59.678, 0, 0, 0, 0, 0, 0, 0, 0, 27.8661, 4.83916, 0, 0.451862, 13.6712, 21.4546, 27.915, 29.1237, 0, 0, 0, 0, 0, 0, 3.35709, 0, 24.6856, 7.83938, 0, 1.71952, 0, 11.4738, 28.5964, 0, 8.72861, 0, 0, 0, 0, 0, 2.70677, 0, 26.6464, 1.76764, 0, 0, 0, 0.984067, 0, 0, 1.30528, 0, 0, 0, 0, 0, 0, 0
0, 35.4174, 37.0126, 0, 6.4325, 5.25632, 0, 4.0282, 0, 3.55959, 2.52391, 2.03564, 4.69269, 3.41408, 2.03047, 11.9043, 1.53167, 15.5983, 6.93524, 13.4173, 3.68142, 2.92757, 8.24148, 9.11272, 7.1568, 7.13844, 2.95199, 3.11342, 3.67521, 2.89309, 0.352905, 9.49956, 0, 22.5512, 11.5295, 19.5343, 15.4041, 24.2656, 13.0053, 2.56703, 5.59916, 3.84307, 1.15394, 3.11411, 1.86281, 0.547073, 5.37104, 7.77924, 16.8884, 29.9255, 0, 0, 32.8356, 8.83684, 15.702, 23.9128, 11.2896, 1.49868, 6.10009, 3.25543, 1.55372, 4.6546, 4.21993, 5.75724, 0, 22.2167, 27.9995, 0.525418, 28.98, 0, 22.0782, 32.859, 10.2679, 11.4971, 8.15768, 6.67299, 4.41253, 5.56479, 0, 7.65751, 0.231552, 20.7322, 11.3238, 0, 0, 6.00026, 37.4941, 32.5018, 3.51583, 7.91781, 3.846, 6.7692, 0.578673, 1.15613, 3.60551, 7.7741, 0, 43.1791, 23.0221, 0, 11.8696, 14.3369, 36.3788, 0, 10.7244, 0, 0, 0, 0, 9.69077, 5.19534, 5.4774, 48.918, 50.9515, 0, 0, 9.22803, 0, 6.64925, 14.3761, 18.7322, 2.38066, 8.45267, 0, 13.7938, 16.7825, 6.16393, 9.51444, 34.1579, 3.76936, 0, 0, 0, 0.379147, 17.1819, 7.90874, 25.9451, 17.5287, 5.92544, 11.1582, 16.0124, 5.31187, 13.1165, 6.92833, 0, 8.76843, 5.70459, 1.77462, 0, 13.74, 11.9537, 0.476855, 15.4307, 1.63187, 0, 10.3932, 0.380259, 9.07955, 16.568, 13.4092, 8.11411, 4.96227, 5.41422, 0, 7.83557, 15.4503, 4.18395, 4.36418, 0, 0, 9.7855, 6.88604, 8.27125, 18.6406, 20.9726, 12.2902, 4.39847, 5.46657, 2.53113, 0, 6.88404, 2.51782, 23.9742, 6.22843, 9.79218, 9.04213, 10.6629, 5.52348, 7.84705, 14.2689, 37.731, 5.69592, 7.6425, 5.61753, 5.00349, 0, 2.17895, 12.1012, 11.8459, 16.8672, 20.2712, 30.1165, 2.80377, 7.0477, 5.91718, 63.408, 46.9114, 7.90073, 10.7229, 0.209873, 5.96618, 0, 0.77064, 41.8449, 21.6199, 63.1314, 76.2438, 17.631, 17.0738, 11.9109, 38.4742, 54.5515, 0, 7.20296, 2.04164, 4.49391, 7.98101, 2.09959, 23.9285, 31.487, 47.7761, 67.8542, 0, 13.0015, 13.0364, 14.9538, 17.1737, 3.31276, 4.60128, 6.3586, 13.3565, 9.64039, 5.78085, 4.37734, 2.69813, 5.79833, 22.43, 3.24757, 5.74908, 3.69072, 4.8061, 4.94135, 3.7361, 5.98112, 3.14442, 16.1344
38.314, 7.95472, 7.92822, 13.7407, 14.3397, 17.0268, 17.0745, 18.1699, 16.3478, 15.9854, 14.3098, 13.2235, 11.0404, 8.08216, 9.25451, 1.48578, 29.9679, 0, 2.73927, 22.1981, 16.8868, 16.7032, 10.5368, 10.3787, 8.17724, 8.37702, 6.87977, 5.60815, 4.6363, 3.10253, 4.61816, 0, 26.8225, 0, 2.81592, 34.6824, 17.6602, 7.37799, 10.7772, 10.0367, 8.19815, 9.09434, 8.27156, 6.57532, 6.20212, 4.23767, 4.48145, 0, 19.379, 2.41685, 8.16236, 33.377, 13.3701, 0, 4.34094, 14.4269, 12.1626, 11.7901, 11.8685, 10.0203, 9.35091, 6.30257, 6.26898, 0, 25.4478, 0, 4.28963, 19.4852, 0, 0, 0, 0, 9.35005, 10.1586, 10.0964, 8.63792, 8.03068, 7.32869, 6.55174, 0, 27.2884, 0, 3.98259, 13.5975, 0, 0, 0, 0, 10.8254, 12.4115, 11.1562, 8.95445, 10.3717, 8.6651, 7.00838, 0, 23.141, 0, 7.02305, 16.9571, 0, 0, 0, 1.80322, 15.9405, 23.5326, 21.4135, 16.8115, 15.4586, 12.2149, 8.81567, 0.209821, 14.7564, 0, 15.0124, 17.6985, 0, 0, 0, 4.06275, 17.1185, 19.9782, 13.0871, 8.95607, 5.08895, 4.35794, 9.52626, 0.532757, 17.1631, 16.2868, 20.0976, 16.5936, 0, 0, 0, 1.10665, 10.1578, 6.01805, 0, 0, 0, 0, 7.20448, 1.2389, 25.201, 20.415, 19.4409, 15.4683, 0, 0, 0, 0, 5.4117, 1.56701, 0, 0, 0, 0, 0, 0, 25.0329, 18.1855, 19.1567, 14.7784, 0, 0, 0, 5.05257, 10.8945, 6.64139, 0, 0, 0, 0, 0, 0, 24.7078, 17.9684, 18.0077, 14.9491, 0, 0, 0, 19.4413, 18.9009, 5.11466, 0, 0, 0, 0, 0, 0, 23.131, 16.5425, 13.8775, 14.6554, 0.122829, 0, 6.97477, 18.1886, 14.6278, 0, 0, 0, 0, 0, 0, 0, 21.0765, 14.7402, 12.8109, 10.9303, 7.72645, 3.7641, 11.7287, 1.57442, 0, 0, 0, 0, 0, 0, 0, 0, 19.8491, 15.7548, 14.8788, 13.61, 10.3112, 8.01018, 10.6777, 4.01733, 2.3414, 8.90033, 6.62528, 5.73771, 6.52475, 4.77806, 8.08376, 0, 6.89112, 3.59941, 3.26919, 2.36083, 1.76102, 1.90534, 1.7107, 0.870431, 1.44275, 0.863014, 0.134832, 0.086198, 0.793808, 0, 0, 0
4.34629, 5.08473, 3.38017, 2.66761, 3.09155, 3.01527, 3.01328, 3.0059, 3.18674, 3.08542, 2.93439, 2.73094, 2.03787, 1.66816, 1.53747, 0.798303, 23.1574, 26.2434, 17.1738, 12.6664, 11.2541, 9.5659, 5.93611, 8.07568, 8.10139, 8.28622, 9.29357, 9.47723, 9.01716, 9.20749, 8.78154, 6.38674, 23.5033, 25.4895, 15.3181, 17.754, 17.5024, 18.5105, 17.4149, 14.3772, 13.8435, 13.6959, 12.9451, 12.1983, 11.4707, 10.4667, 9.41346, 7.18316, 26.0942, 28.933, 18.6602, 22.1904, 31.6218, 36.9254, 29.8793, 16.5109, 12.9756, 12.6348, 10.6971, 10.3117, 10.3832, 9.3018, 8.67534, 6.60255, 25.9598, 29.4608, 16.965, 31.601, 48.418, 50.5588, 37.4611, 16.2648, 9.92345, 9.06835, 9.83413, 9.68642, 9.05148, 8.11959, 7.40715, 5.03691, 28.1055, 32.3888, 19.4386, 33.3394, 48.6823, 48.9998, 43.4239, 21.6262, 11.9352, 12.5762, 13.1866, 12.3517, 11.217, 9.13961, 7.95259, 6.39509, 26.4658, 29.4517, 17.567, 34.3438, 48.6657, 49.2673, 44.7576, 28.4893, 18.7359, 16.2008, 19.5926, 19.7092, 15.487, 11.2776, 9.02395, 6.27595, 21.403, 25.1359, 20.0236, 37.0685, 47.5811, 47.2379, 41.701, 37.6955, 35.4329, 30.4419, 33.1711, 31.989, 26.1453, 18.0365, 10.7746, 6.25518, 16.7703, 18.8447, 15.2398, 36.6541, 46.0147, 46.5473, 47.0143, 44.7715, 37.866, 43.2373, 45.6003, 43.8806, 41.3973, 31.5106, 15.8302, 7.61543, 7.83594, 10.0734, 15.8918, 39.2864, 49.7516, 50.6077, 53.2535, 52.6066, 46.2248, 47.3012, 47.468, 45.9962, 45.4249, 40.8857, 22.5588, 8.26633, 5.46149, 12.2737, 16.5349, 37.0567, 49.1889, 51.268, 54.1788, 53.907, 45.2486, 45.344, 46.0789, 46.0244, 45.9211, 43.5973, 27.5915, 13.0561, 8.65509, 13.2829, 17.262, 39.2541, 55.5961, 57.6656, 55.9397, 55.3539, 48.1189, 46.9624, 47.99, 49.4884, 51.1283, 47.5004, 28.8319, 12.3006, 7.1086, 12.5618, 14.1071, 36.8235, 55.4662, 58.7352, 53.4507, 46.8783, 41.0163, 44.9366, 46.632, 46.5464, 45.1092, 40.6888, 26.2773, 10.7804, 7.81145, 13.0219, 14.1305, 27.8693, 35.2592, 34.1029, 33.7774, 34.4915, 39.7066, 42.37, 41.5112, 41.2145, 40.5492, 33.062, 19.6007, 9.06352, 9.29966, 11.3856, 10.7541, 18.7687, 26.9813, 31.087, 33.1923, 32.8487, 37.5935, 37.0617, 35.8432, 34.5737, 32.8699, 25.1356, 13.2267, 8.33744, 2.02813, 2.13088, 0.62908, 1.13231, 1.41725, 2.72918, 10.8523, 10.5865, 5.26835, 1.98745, 2.31708, 2.11098, 2.5242, 2.58792, 2.81044, 3.02652
0, 0, 2.00719, 2.98055, 3.87909, 4.93849, 4.88895, 3.29911, 3.86232, 3.70158, 4.42823, 3.62089, 4.20893, 2.86633, 0.188186, 5.18576, 0, 12.684, 14.0226, 8.58794, 10.5804, 11.2157, 13.7848, 14.8678, 14.6435, 14.126, 14.5424, 13.2726, 13.5209, 11.1511, 4.21311, 11.5316, 0, 13.9349, 16.6255, 6.78313, 10.6422, 2.70644, 9.51987, 14.6728, 14.6003, 13.9429, 13.5293, 12.5883, 12.9949, 11.0365, 5.85931, 12.2847, 0, 8.65956, 13.7967, 0, 8.19427, 5.02589, 0, 2.22406, 11.1178, 10.3147, 11.2537, 11.2127, 10.2196, 10.5547, 8.6056, 13.2381, 0, 0, 2.27624, 0, 0, 0, 0, 9.30941, 13.6979, 14.2852, 14.5097, 13.2149, 13.3497, 13.6513, 11.5364, 14.8821, 0, 2.0426, 9.92187, 0.841133, 0, 0, 0, 19.7722, 17.1245, 16.3511, 14.6994, 12.9668, 13.8446, 13.9448, 12.0283, 15.86, 0, 7.72956, 16.5799, 1.77508, 0, 0, 0, 12.3138, 10.7372, 11.1941, 7.47814, 5.33603, 5.94767, 10.4796, 11.4703, 16.7589, 0, 17.8476, 19.4215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10381, 10.5471, 19.43, 5.60716, 14.8882, 13.1329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77658, 6.34773, 20.3829, 4.78453, 10.1339, 16.3755, 4.63608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.54761, 19.9741, 7.39325, 14.2318, 19.3929, 6.35135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.90802, 16.9844, 8.39063, 15.0208, 20.3185, 8.95281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.16848, 13.7437, 8.12392, 14.7924, 19.8081, 11.1774, 0, 0, 0, 0, 0.848305, 10.5629, 5.91539, 0, 0, 9.97171, 14.1465, 15.4661, 8.55626, 17.9284, 20.9813, 14.6482, 0, 0, 0, 15.4758, 20.5558, 15.6006, 7.36626, 0, 10.896, 24.2991, 20.7079, 15.4871, 4.99605, 16.9285, 22.4764, 21.4826, 9.68229, 12.8853, 5.13335, 34.717, 34.7515, 18.7809, 14.1447, 12.5875, 17.3777, 21.6492, 16.5834, 18.0342, 4.43303, 21.4937, 28.5365, 28.2075, 23.8437, 21.246, 21.2766, 36.6878, 33.539, 27.1009, 24.6049, 23.5647, 23.9723, 22.6168, 20.9877, 23.0924
0, 2.03508, 7.87136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.729098, 0, 0, 6.33044, 22.1159, 26.7281, 10.4308, 10.0359, 10.1733, 11.2515, 12.7374, 13.7978, 13.6313, 12.5385, 12.6511, 9.95951, 9.23714, 7.71597, 4.40636, 15.26, 24.2543, 25.2338, 11.7221, 0, 2.63679, 9.45672, 12.3196, 12.5621, 13.1372, 10.7495, 11.7846, 9.70468, 8.67092, 7.52912, 4.90354, 16.6458, 24.9022, 24.9202, 29.1794, 24.1687, 31.7298, 0, 0.380755, 5.03295, 4.72705, 4.76844, 5.98012, 4.85334, 6.53594, 6.36572, 3.88469, 0, 5.66368, 17.2102, 28.2712, 30.2718, 36.2403, 15.1543, 22.2473, 14.4129, 13.3137, 11.2465, 10.6403, 10.273, 8.08506, 7.93899, 4.65058, 8.60037, 14.05, 19.7949, 16.9274, 18.5718, 36.7462, 25.7187, 31.5037, 18.3533, 13.8647, 10.9565, 10.769, 10.5054, 8.12383, 7.62182, 4.55769, 12.468, 24.2817, 25.9987, 16.1804, 11.643, 23.1298, 16.4492, 18.4964, 6.68444, 4.54622, 0, 0.317513, 1.90438, 5.84048, 6.46388, 3.59152, 16.133, 27.6945, 24.5473, 18.3354, 18.7419, 20.2081, 11.8007, 12.281, 1.64597, 1.96185, 6.49819, 6.56254, 4.53906, 7.80079, 7.74076, 5.39146, 10.1086, 21.6336, 14.6917, 20.4972, 24.0179, 28.0466, 29.8224, 28.6425, 22.5812, 27.9399, 30.4053, 24.8315, 23.4721, 13.7438, 11.5075, 5.96376, 3.64696, 11.8509, 17.2269, 22.2848, 24.3452, 31.0068, 37.7875, 34.5541, 32.5322, 31.3446, 31.4411, 27.6621, 27.0774, 16.3138, 19.2235, 7.86516, 3.84392, 15.3756, 20.6649, 26.0258, 28.7054, 27.3243, 36.8565, 33.4154, 32.4431, 32.0694, 36.3296, 36.9433, 36.2384, 29.8071, 24.4521, 10.7303, 3.89874, 16.5798, 21.2222, 27.2366, 28.3165, 23.9886, 28.4686, 24.1998, 27.8011, 35.3406, 39.2559, 38.5267, 34.7227, 28.1066, 23.687, 10.5779, 2.76478, 15.471, 20.5235, 28.8065, 24.6299, 22.3407, 22.804, 23.1223, 50.2255, 54.4587, 52.9133, 47.4263, 41.0995, 34.8128, 30.9285, 9.46581, 5.37889, 15.3867, 16.9928, 28.0993, 32.8046, 45.027, 49.856, 53.5193, 62.6251, 64.1969, 59.7065, 56.3322, 52.5991, 42.52, 33.2025, 4.507, 4.36425, 12.8452, 12.7261, 21.119, 26.7078, 41.5174, 48.6458, 49.3599, 50.4065, 39.2817, 35.1479, 36.6123, 31.9558, 24.8759, 16.7464, 3.47883, 14.9454, 23.6887, 27.4757, 27.3069, 27.8095, 28.7441, 31.6077, 34.9405, 33.3434, 29.5545, 28.7084, 27.1654, 25.8997, 23.6272, 22.1331, 13.8234
