0.771918, -1.14828, -13.1091, -12.4412, -7.80855, -13.3885, -16.6129, -18.4891, -8.71533, -8.28985, -22.8496, -24.074, -18.9132, -21.6777, -22.1189, -25.134, 5.39241, 13.8998, -1.75429, -10.3452, -7.74011, -5.09273, -4.7954, -14.9721, 3.4438, 12.6166, 0.484642, -6.97099, -4.18382, -0.14575, -3.13976, -15.8766, 1.52312, 6.64634, -4.50738, -7.72149, -4.0718, -1.73057, -3.38964, -11.4229, 0.130763, 1.88943, -7.5396, -10.457, -7.74175, -9.66257, -9.17739, -11.417, -2.78061, 1.54887, -8.63896, -12.2092, -9.07114, -8.87296, -5.81122, -6.57465, -3.58713, 1.37387, -5.65977, -10.827, -8.89429, -3.71012, 0.499701, -2.17874
-6.36398, -13.9149, -7.61327, 0.0974599, -4.81349, -9.06038, -9.27177, 1.39357, -1.44258, -5.44113, -2.09603, -0.555307, -3.50477, -8.05948, -11.5256, -0.475203, -0.44314, -5.82545, 1.33869, -4.80907, -8.9466, -12.8843, -18.6823, -11.5012, -1.75721, -7.52845, -1.83924, -9.22892, -10.5419, -14.0809, -24.7506, -18.5567, 1.72886, -4.49093, -0.0586615, 0.412743, 2.50387, 1.40915, -12.1391, -7.63288, -0.348369, -3.96737, 2.0275, 3.95479, 3.56719, 3.26363, -8.06721, -5.42752, -9.51796, -13.626, -4.27228, -2.00847, -1.70642, -3.30428, -12.9789, -11.3108, -3.38064, -5.08297, 1.82121, -0.305456, 2.82498, 1.14869, -11.1861, -11.1418
-2.00762, 0.489558, -10.736, -0.887934, 0.479041, -3.03136, -4.52286, -2.10572, -1.08975, 4.53631, -4.2354, 8.94352, 6.90532, 2.66079, 0.452696, 2.37714, 3.01858, 9.05146, 6.10606, 12.7455, 10.2459, 4.16809, -2.17315, 4.00109, -0.541082, 5.08782, -0.96637, 5.53229, 5.41266, 0.716019, -8.04304, -0.023596, 4.87312, 6.86975, -6.81841, 3.29666, 8.67231, 6.24551, -6.58688, 0.154698, 3.86326, 3.08863, -13.5607, -2.38835, 1.42546, -0.922417, -10.7103, -4.90827, -1.05169, -1.82355, -9.55256, 0.519489, 6.21792, 2.90252, -8.10237, -1.32973, -5.74791, -5.65171, -4.78823, 3.73779, 5.4187, 2.05628, -10.635, 1.35248
-0.725091, 1.77087, -9.29827, -6.77524, 0.352759, -1.00147, -12.7997, -12.5352, -6.60474, -1.90689, -18.3625, -15.1195, -10.6133, -13.378, -22.7206, -19.9904, -1.49723, -0.270894, -15.9933, -13.3822, -10.8155, -10.9519, -20.6464, -20.0659, -1.68428, 2.65797, -8.5256, -7.81442, -3.03677, -4.93427, -16.3234, -13.5164, -0.203345, 5.52703, -4.08342, -5.00769, 2.06398, 0.59078, -14.6971, -13.1585, -3.85992, 2.60873, -6.94788, -7.63447, -0.828239, -2.45321, -14.883, -16.1172, -3.92882, 0.793176, -7.31245, -12.9403, -11.6425, -11.0925, -16.5287, -16.6387, -3.89421, -2.61402, -11.1341, -13.4531, -13.7035, -11.0995, -15.4555, -8.65314
-8.48842, -6.9406, -1.85524, -0.967781, -5.40786, -5.42565, -6.73922, -4.16437, -5.94533, -4.22958, -3.11967, -0.0193864, -3.06753, 0.157672, -3.20101, -3.79462, -15.969, -15.6003, -14.0429, -8.97564, -10.8696, -1.13577, 0.822031, 0.422777, -8.10155, -6.37724, -2.7358, -1.02899, -0.178661, 7.96878, 5.75051, 5.82417, -11.0273, -10.1782, -7.86163, -6.54293, -7.66682, -0.955932, -1.17326, 0.821585, -9.51687, -6.88424, -6.30116, -7.57256, -8.40283, 3.02199, -0.00716533, -5.59363, -7.43128, -4.22863, -6.04426, -11.6883, -11.4758, 1.12136, -5.28626, -7.19222, -4.41154, -4.85155, -4.27918, -7.65342, -8.25858, -3.5463, -6.93474, -4.97148
-3.98957, -8.10137, -18.4692, -23.2903, -23.575, -20.721, -17.5512, -20.1341, 4.00669, -2.35937, -13.0887, -13.8047, -15.6758, -11.4062, -11.4992, -15.7258, -10.0113, -17.126, -28.0998, -24.1959, -24.3388, -21.4648, -20.7168, -18.1685, -7.70893, -11.4373, -20.2504, -17.9357, -18.4458, -10.9346, -12.4166, -10.7871, -3.12127, -2.91578, -10.6769, -12.9171, -13.419, -5.91589, -9.13101, -11.1341, -4.13932, -2.60792, -12.539, -16.379, -13.5808, -8.21477, -10.7992, -9.95341, -7.95839, -9.03344, -17.5901, -14.6925, -7.3673, -3.31296, -6.60097, -1.4243, -1.31746, -1.70967, -11.3356, -6.5605, -3.63259, -0.702426, -1.57728, 2.52983
-11.0421, -13.0734, -10.2179, -9.34403, -11.832, -14.5879, -10.8249, -2.47889, -9.41145, -10.8973, -7.9419, -7.92832, -13.6394, -16.7497, -13.0157, -4.0987, 2.53287, 4.18502, 3.18842, 4.39157, 2.56792, 2.23459, -0.0632273, 1.4154, 3.36489, 5.43949, 0.383726, 5.39109, 4.22542, 3.85271, -4.15401, -4.09985, -2.58631, 1.90541, 0.0972563, 5.14158, 5.23188, 1.79596, -4.30453, -4.77083, -9.38109, -3.11977, -3.45306, -0.989438, -2.94992, -6.11216, -8.7747, -4.37423, -10.9127, -6.86743, -7.40193, -6.49532, -11.911, -12.9245, -15.2049, -10.9326, -2.93242, -4.75323, -7.41024, -2.73287, -2.67366, -3.11339, -6.43891, -5.21667
-8.58045, -9.85655, -11.0161, -6.59502, -5.27451, -4.7196, -7.04419, -8.23692, -15.3584, -15.7723, -13.7778, -10.8444, -12.2535, -13.5472, -13.2468, -14.5775, -11.742, -15.8135, -15.293, -10.5366, -15.5424, -13.5775, -11.4838, -15.4077, -8.72535, -10.2896, -8.31561, -9.94189, -13.2749, -11.5955, -10.3054, -11.1321, -4.84056, -6.28601, -3.48675, -3.7417, -3.87376, -2.02882, -4.68839, -8.68042, -4.10272, -5.71815, -4.59056, -3.2122, -2.46932, 1.77236, -1.64534, -9.39526, -7.25716, -8.1722, -9.83244, -7.60979, -5.39246, -3.23213, -4.80689, -7.48637, -7.83818, -8.54172, -7.44139, -3.86639, -4.99724, -4.38188, -1.52125, -1.46388
-1.88065, 3.25309, 7.89257, 5.65514, 5.49393, 4.3641, 3.31513, -2.43098, -7.50182, -0.941761, 6.44271, 5.65314, 5.64894, 4.20839, 6.2985, -4.47638, -7.19788, 0.0209234, 10.4308, 3.97439, 0.870289, 3.03741, 2.7563, -10.8622, -6.31249, 1.50304, 10.8425, 1.03267, -3.79579, -2.53096, -2.68635, -15.9508, -5.56463, -1.65205, 9.9537, 5.32141, 2.73531, 1.56104, -1.31297, -15.0761, -3.95306, -3.33011, 6.4508, 3.54092, 2.05458, 0.815348, 0.201578, -13.8477, -2.05392, 2.48732, 11.1516, 8.51615, 1.58069, 0.80538, 1.8164, -13.4578, -6.14845, 1.48513, 6.35879, 1.48445, -5.01923, -1.82146, -0.340651, -13.998
2.46529, -4.825, 0.203219, -0.0549531, -1.23464, 3.24596, 2.99458, -3.14279, 0.390658, -5.58093, -1.49963, 0.784442, -0.442836, 5.05329, 9.03841, 1.13447, -6.26945, -10.2217, -3.12913, -1.96803, -2.76991, 0.855623, 7.2098, 1.50739, 2.44429, -4.53485, 1.2411, 3.92458, 2.50254, 6.46776, 14.9002, 7.11119, 1.52416, -2.89355, 1.81255, 1.3977, -0.982665, 1.21536, 13.037, 4.18207, -0.217697, -3.90073, -0.822917, -6.25862, -7.87968, -4.92139, 6.4117, -5.25366, 0.775942, -6.22861, -4.06047, -4.03781, -2.62637, 0.591224, 5.68139, -4.31128, 1.25274, -3.89964, -2.06631, -3.20141, -3.1137, -3.1608, 5.81721, -0.442513
