0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 6.96561, 138.516, 180.059, 96.9739, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, -6.88182, 346.228, 332.38, 270.067, 200.83, 103.898, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, -6.88182, 290.838, 387.77, 173.135, 27.7368, 131.593, 48.5079, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 124.669, 380.846, 276.991, -89.9664, -124.585, -34.5767, -83.0427, 0.041895, 0.041895, 0.041895, 0.041895, -13.8055, 332.38, 332.38, 48.5079, -179.975, 207.753, 62.3553, -89.9664, 0.041895, 0.041895, 0.041895, 6.96561, 55.4316, 283.914, 117.745, -228.441, 124.669, 332.38, 48.5079, -89.9664, 0.041895, 0.041895, 0.041895, 0.041895, 263.143, 346.228, 27.7368, -173.051, 221.601, 297.762, -83.0427, -48.4241, 0.041895, 0.041895, 0.041895, 0.041895, 214.677, 242.372, -138.432, 138.516, 387.77, 235.448, -249.212, 0.041895, 0.041895, 0.041895, 0.041895, 6.96561, 145.44, 110.821, -159.204, 422.389, 422.389, -131.509, -41.5004, 0.041895, 0.041895, 0.041895, 0.041895, 27.7368, 117.745, 20.813, 117.745, 339.304, 69.2791, -159.204, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 41.5842, 69.2791, -96.8901, 41.5842, -55.3478, -228.441, -6.88182, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 13.8893, 27.7368, -6.88182, -283.83, -159.204, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895
0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 69.7811, 21.3151, 0.543976, 0.543976, 21.3151, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 55.9337, 118.247, 28.2388, -96.3881, -158.702, -6.37974, 14.3914, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 159.789, 111.323, -297.176, -511.811, -581.048, -241.786, -6.37974, 0.543976, 0.543976, 0.543976, 0.543976, 132.095, 90.5523, -137.93, -504.887, -428.726, -567.201, -518.735, -68.6932, 0.543976, 0.543976, 0.543976, 0.543976, 145.942, -27.1509, -359.489, -407.955, -89.4643, -304.1, -560.277, -82.5406, 0.543976, 0.543976, 0.543976, 55.9337, 194.408, -207.168, -747.217, -200.244, -6.37974, -269.481, -525.658, -82.5406, 0.543976, 0.543976, 0.543976, 159.789, 180.561, -380.26, -497.964, 55.9337, -34.0746, -484.116, -414.879, -61.7695, 0.543976, 0.543976, 0.543976, 180.561, -27.1509, -539.506, -234.862, 76.7049, -137.93, -594.896, -241.786, 0.543976, 0.543976, 0.543976, 0.543976, 159.789, -131.007, -761.065, -234.862, -151.778, -421.803, -401.032, -54.8458, 0.543976, 0.543976, 0.543976, 0.543976, 159.789, -82.5406, -677.98, -470.269, -435.65, -491.04, -179.473, -6.37974, 0.543976, 0.543976, 0.543976, 0.543976, 76.7049, -13.3035, -484.116, -740.294, -511.811, -241.786, -13.3035, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 42.0863, 42.0863, -137.93, -352.566, -186.396, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976
-0.058771, -0.058771, -0.058771, -0.058771, -0.058771, 34.5598, 159.187, 269.966, 235.348, 110.721, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, 27.6361, 103.797, 353.051, 567.686, 553.839, 408.44, 179.958, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, 6.86495, 200.729, 304.585, 276.89, 387.669, 436.135, 200.729, -0.058771, -0.058771, -0.058771, -0.058771, 41.4835, 186.882, 235.348, 27.6361, -186.999, -145.457, 173.034, 186.882, -0.058771, -0.058771, -0.058771, -0.058771, 27.6361, 159.187, 138.416, -76.2197, -124.686, -62.3722, 110.721, 166.11, -0.058771, -0.058771, -0.058771, 20.7124, 13.7887, -13.9062, -48.5248, -48.5248, 76.1021, 55.331, 110.721, 166.11, -0.058771, -0.058771, -0.058771, 6.86495, 117.644, 48.4072, -20.8299, 13.7887, 34.5598, 6.86495, -13.9062, 27.6361, -0.058771, -0.058771, -0.058771, 6.86495, 34.5598, 13.7887, 96.8733, 159.187, 173.034, -55.4485, -13.9062, 13.7887, -0.058771, -0.058771, -0.058771, -20.8299, -96.9908, 89.9495, 339.203, 380.746, 166.11, -131.609, 13.7887, -0.058771, -0.058771, -0.058771, -0.058771, -34.6774, -124.686, 96.8733, 387.669, 276.89, -90.0671, -41.6011, 6.86495, -0.058771, -0.058771, -0.058771, -0.058771, -20.8299, -256.236, -152.381, 13.7887, -145.457, -90.0671, 6.86495, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -69.2959, -318.55, -270.084, -90.0671, 13.7887, -0.058771, -0.058771, -0.058771, -0.058771
0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 20.8469, 41.618, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, -27.6191, -145.322, 48.5417, 138.55, 152.397, 76.2366, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, -13.7717, -41.4666, 380.88, 353.185, 131.626, 242.406, 187.016, 0.075733, 0.075733, 0.075733, 0.075733, -6.84798, -117.627, 353.185, 498.583, 450.117, 131.626, 166.245, 124.703, 0.075733, 0.075733, 0.075733, 0.075733, -48.3903, 117.779, 533.202, 567.82, 263.177, 131.626, 221.635, 69.3129, 0.075733, 0.075733, 0.075733, 0.075733, -34.5429, 304.719, 484.736, 270.101, -41.4666, 360.109, 283.948, 69.3129, 0.075733, 0.075733, 0.075733, -6.84798, 13.9232, 477.812, 470.888, 76.2366, 117.779, 443.194, 318.567, 0.075733, 0.075733, 0.075733, 0.075733, -48.3903, 180.092, 422.422, 263.177, -145.322, 429.346, 498.583, 207.787, 0.075733, 0.075733, 0.075733, 0.075733, 13.9232, 173.169, 311.643, 103.931, 242.406, 526.278, 422.422, -27.6191, 0.075733, 0.075733, 0.075733, 0.075733, 55.4655, 180.092, 173.169, 228.558, 574.744, 595.515, 110.855, -6.84798, 0.075733, 0.075733, 0.075733, 0.075733, 173.169, 235.482, 263.177, 463.965, 581.668, 166.245, -13.7717, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 145.474, 283.948, 332.414, 353.185, 117.779, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733
0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 6.92754, 27.6987, 34.6224, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 83.0884, 145.402, 242.334, 193.868, 90.0121, 76.1647, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 48.4698, 110.783, 48.4698, -69.2333, -62.3096, 13.8513, 55.3936, 0.00382, 0.00382, 0.00382, 0.00382, 48.4698, 96.9359, 13.8513, -117.699, -228.479, -256.174, -83.0808, -13.8436, 0.00382, 0.00382, 0.00382, 0.00382, 55.3936, 62.3173, -69.2333, -159.242, -48.4622, -96.9282, -90.0045, -13.8436, 0.00382, 0.00382, 0.00382, 0.00382, 20.775, -83.0808, -186.937, -55.3859, 20.775, -76.1571, -83.0808, -13.8436, 0.00382, 0.00382, 0.00382, 55.3936, 34.6224, -96.9282, -159.242, -13.8436, -27.691, -159.242, -110.776, -27.691, 0.00382, 0.00382, 0.00382, 55.3936, -20.7673, -180.013, -34.6148, 27.6987, -13.8436, -180.013, -55.3859, 0.00382, 0.00382, 0.00382, 0.00382, 6.92754, -96.9282, -152.318, 76.1647, 62.3173, -20.7673, -138.471, -20.7673, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, -110.776, -76.1571, 34.6224, 6.92754, -221.555, -20.7673, 6.92754, 0.00382, 0.00382, 0.00382, 0.00382, -20.7673, -145.394, -193.86, -180.013, -297.716, -41.5385, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, -69.2333, -200.784, -159.242, 20.775, 27.6987, 6.92754, 0.00382, 0.00382, 0.00382
-0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -7.02138, -0.097659, -76.2585, -228.58, -103.953, -20.8688, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, 124.529, 62.2158, 138.377, 103.758, 69.1395, -83.1823, -0.097659, -0.097659, -0.097659, -0.097659, 6.82606, 13.7498, 96.8344, 166.072, 263.004, 235.309, 103.758, -69.3348, -0.097659, -0.097659, -0.097659, -0.097659, 55.2921, 172.995, 152.224, 41.4446, 152.224, 152.224, 89.9107, -69.3348, -0.097659, -0.097659, -0.097659, -0.097659, 82.9869, 166.072, 103.758, 96.8344, 62.2158, 89.9107, -7.02138, -41.64, -0.097659, -0.097659, -0.097659, -0.097659, 89.9107, 48.3684, 41.4446, 76.0632, 152.224, 172.995, 34.5209, 34.5209, -0.097659, -0.097659, -0.097659, 82.9869, 131.453, 124.529, -13.9451, 48.3684, 55.2921, 69.1395, 41.4446, 20.6735, -0.097659, -0.097659, -0.097659, 82.9869, 152.224, 103.758, -48.5637, 27.5972, 34.5209, 110.682, 48.3684, -0.097659, -0.097659, -0.097659, -0.097659, 131.453, 152.224, 159.148, 110.682, 82.9869, 27.5972, 76.0632, 48.3684, -0.097659, -0.097659, -0.097659, -0.097659, 110.682, 256.08, 408.402, 249.156, 186.843, 131.453, 48.3684, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, 13.7498, 55.2921, 359.936, 359.936, 117.606, 20.6735, 6.82606, -0.097659, -0.097659, -0.097659
-0.270635, -0.270635, -0.270635, -0.270635, -0.270635, 68.9665, 48.1954, 41.2717, 13.5768, 20.5005, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, 62.0428, 283.602, 470.542, 574.398, 470.542, 186.67, 68.9665, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, 248.983, 463.618, 650.559, 636.711, 581.322, 214.365, 131.28, -0.270635, -0.270635, -0.270635, -0.270635, 207.441, 373.61, 574.398, 567.474, 574.398, 567.474, 214.365, 68.9665, -0.270635, -0.270635, -0.270635, -0.270635, 318.22, 574.398, 629.788, 318.22, 283.602, 456.695, 228.212, 55.1191, -0.270635, -0.270635, -0.270635, 55.1191, 373.61, 546.703, 498.237, 193.593, 435.924, 546.703, 311.297, 55.1191, -0.270635, -0.270635, -0.270635, 235.136, 491.313, 581.322, 325.144, 158.975, 512.084, 512.084, 242.059, 6.65308, -0.270635, -0.270635, -0.270635, 304.373, 574.398, 567.474, 186.67, 359.763, 525.932, 387.457, 89.7377, -0.270635, -0.270635, -0.270635, -0.270635, 338.991, 553.627, 484.39, 394.381, 525.932, 525.932, 311.297, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, 338.991, 560.55, 574.398, 525.932, 609.016, 366.686, 55.1191, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, 158.975, 553.627, 519.008, 574.398, 332.068, 110.509, -7.19435, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, 20.5005, 179.746, 235.136, 110.509, 27.4242, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635
-0.107355, -0.107355, -0.107355, -0.107355, -0.107355, 41.4349, 262.994, 436.087, 373.773, 138.367, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, 27.5875, 297.612, 470.705, 602.256, 546.866, 477.629, 166.062, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, 138.367, 318.384, 359.926, 290.689, 359.926, 359.926, 214.528, -0.107355, -0.107355, -0.107355, -0.107355, 138.367, 359.926, 332.231, 76.0535, -214.743, -34.7259, 131.443, 145.291, -0.107355, -0.107355, -0.107355, -0.107355, 152.214, 235.299, 221.452, -27.8022, 62.2061, 96.8247, 117.596, 131.443, -0.107355, -0.107355, -0.107355, 13.7401, 152.214, 152.214, 27.5875, 13.7401, 186.833, 200.68, 117.596, 131.443, -0.107355, -0.107355, -0.107355, 117.596, 186.833, 186.833, 41.4349, 82.9772, 117.596, 55.2824, -7.03107, 6.81636, -0.107355, -0.107355, -0.107355, 138.367, 103.748, 96.8247, 131.443, 325.307, 262.994, -20.8785, -27.8022, -0.107355, -0.107355, -0.107355, -0.107355, 27.5875, 13.7401, 249.146, 519.171, 401.468, 179.909, -97.0394, -13.9548, -0.107355, -0.107355, -0.107355, -0.107355, 6.81636, -0.107355, 297.612, 436.087, 283.765, -90.1157, -48.5734, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -27.8022, -173.2, -20.8785, 13.7401, -249.361, -110.887, -7.03107, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -76.2682, -193.971, -221.666, -83.1919, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355
-0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -83.2301, -533.272, -865.61, -533.272, -166.315, -20.9166, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -27.8404, -408.645, -360.179, -221.704, -360.179, -277.094, -48.6115, -0.145499, -0.145499, -0.145499, -0.145499, -27.8404, -284.018, -311.713, 262.956, 387.583, 96.7865, -180.162, -13.9929, -0.145499, -0.145499, -0.145499, -0.145499, -97.0775, -284.018, -159.391, 276.803, 366.811, 27.5494, -180.162, -13.9929, -0.145499, -0.145499, -0.145499, -0.145499, -97.0775, -214.781, 69.0917, 96.7865, -214.781, -339.408, -110.925, 20.6257, -0.145499, -0.145499, -0.145499, -20.9166, -290.942, -166.315, 96.7865, 89.8628, -166.315, 6.77822, 131.405, 96.7865, -0.145499, -0.145499, -0.145499, -48.6115, -173.238, -200.933, -124.772, -221.704, -242.476, 62.1679, 124.481, 76.0154, -0.145499, -0.145499, -0.145499, -0.145499, -110.925, -194.01, -318.636, -436.34, 41.3968, 166.024, 89.8628, 27.5494, -0.145499, -0.145499, -0.145499, 89.8628, 20.6257, -318.636, -353.255, 62.1679, 249.108, 214.49, 96.7865, -0.145499, -0.145499, -0.145499, -0.145499, 262.956, 366.811, 352.964, 429.125, 470.667, 297.574, 89.8628, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, 145.253, 436.049, 629.913, 643.76, 359.888, 82.9391, 34.4731, -0.145499, -0.145499, -0.145499
-0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, 34.4744, 20.627, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -48.6102, 103.712, 76.0167, -20.9153, 6.77954, 6.77954, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -7.0679, 145.254, 228.338, 172.949, 69.093, 69.093, -27.839, -0.144179, -0.144179, -0.144179, -0.144179, -13.9916, 13.7033, 235.262, 166.025, 69.093, 27.5507, 55.2456, -41.6865, -0.144179, -0.144179, -0.144179, -0.144179, 6.77954, 193.72, 152.178, 55.2456, -69.3813, 110.635, 41.3981, -41.6865, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, 159.101, 76.0167, -76.3051, 48.3218, 159.101, 13.7033, -34.7628, -0.144179, -0.144179, -0.144179, -20.9153, 117.559, 152.178, 41.3981, -41.6865, 179.872, 186.796, 20.627, -7.0679, -0.144179, -0.144179, -0.144179, 13.7033, 152.178, 96.7878, -55.5339, 27.5507, 172.949, 103.712, -48.6102, -0.144179, -0.144179, -0.144179, -0.144179, 13.7033, 89.8641, 55.2456, -83.2288, 221.415, 207.567, -34.7628, -7.0679, -0.144179, -0.144179, -0.144179, -0.144179, 62.1693, 76.0167, 13.7033, 172.949, 186.796, 55.2456, -27.839, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, 82.9404, 103.712, 124.483, 145.254, 55.2456, -41.6865, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, 34.4744, 96.7878, 20.627, -13.9916, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179
