988.057, 503.014, -305.39, 197.617, 35.9363, -1185.65, -287.425, 71.8654, 71.8654, -610.787, -107.78, -592.823, -556.893, -736.539, -1275.47, 197.617
287.361, 1041.87, 1185.59, 269.397, -18.0356, 808.333, 952.049, -18.0356, -233.61, 53.8225, 1329.3, 844.262, 1023.91, 197.539, -215.646, 251.432
107.726, -808.465, 305.336, 197.549, -53.9549, -916.253, 628.698, 269.407, -107.849, -18.0258, -269.529, 377.194, -71.9194, 215.513, -718.643, 682.591
359.209, -592.911, 269.387, 305.316, -646.805, 574.784, 484.961, -539.017, 305.316, 377.174, -970.166, -161.762, -143.798, -197.691, 1149.65, 1311.33
-215.635, 1041.88, 35.8681, 484.982, 125.691, -323.423, 395.159, 538.875, 179.584, -503.068, 826.308, 574.804, 89.7617, 161.62, 35.8681, -71.9191
35.9481, -17.9456, -700.598, -17.9456, -179.626, -592.811, 0.018986, 646.742, 413.203, -359.272, -179.626, -538.917, 125.771, 395.239, 89.8417, -610.775
269.39, 610.716, 287.354, 53.8153, 107.709, 736.468, 844.255, 718.503, -36.0074, -18.0429, 413.106, 143.638, 251.425, 700.539, 628.68, 413.106
179.598, 592.783, 790.393, -53.9406, 17.9176, 107.74, 53.8466, 53.8466, 179.598, -35.976, 35.8821, 538.889, 323.315, 251.457, 17.9176, -251.55
179.618, -125.779, 197.583, -107.815, -125.779, 305.37, 844.306, 359.263, -17.9919, -377.283, 574.838, 646.696, 538.909, 646.696, -179.673, 323.334
125.696, 107.731, 592.774, 467.022, -341.382, -89.8786, -197.666, -89.8786, -89.8786, -467.134, 413.128, 1401.18, 341.27, 233.483, -628.815, 323.306
1167.62, 1490.98, 1437.09, 179.57, -161.757, 718.506, 736.47, -269.544, -215.65, 89.7468, 1832.31, 1526.91, 987.974, 287.357, -718.657, 161.605
143.687, 269.439, 89.7934, -215.604, -179.675, 89.7934, 736.517, 341.297, -53.9229, -413.214, 17.9353, 467.049, 467.049, 790.41, -287.462, 413.155
2101.78, 1598.78, -71.9253, -107.854, -395.287, -107.854, -539.003, -718.649, 1095.77, 1544.88, 1023.91, -71.9253, -628.826, -988.117, -862.365, -35.9962
305.373, 143.692, 287.408, -17.9888, -215.599, 89.7984, 305.373, 107.763, -287.457, -215.599, 718.557, 754.486, 197.586, 125.727, -485.067, 143.692
-395.3, -808.484, 682.572, 125.671, -305.477, -592.91, 215.494, -610.875, -449.194, -359.371, -880.343, 520.891, 197.53, 35.8488, -1185.74, 987.969
143.669, 269.421, 143.669, -269.515, 413.137, 754.464, 592.783, -35.9761, -197.657, 71.8112, 197.563, -215.621, 233.492, -143.763, 628.712, 520.925
1419.1, 718.482, 449.014, 700.518, 574.766, 1005.91, 682.553, 323.262, 107.688, -36.0284, -215.674, 287.333, 664.589, 646.624, 1652.64, 1455.03
503.003, 305.394, 233.535, -17.9681, -215.578, -107.791, -161.684, 71.8546, 125.748, 53.89, 179.642, 143.713, 71.8546, -179.649, -323.365, -107.791
952.039, 844.252, 17.8832, -197.691, 71.7769, 377.174, 754.429, 736.465, 305.316, 89.7414, 574.784, 862.216, 269.387, 233.458, -89.904, 431.068
700.553, 395.156, -323.425, 53.8299, 359.227, -35.9928, 359.227, 251.44, 35.8653, 431.085, 467.014, -341.39, -305.461, -215.638, -305.461, 269.404
17.9185, -35.9751, -305.443, 269.422, 359.245, -341.372, 502.961, 844.287, 179.599, -35.9751, 431.103, -18.0105, -107.833, 143.67, -215.62, 125.706
-341.421, -0.0947, 736.451, -574.96, -772.57, 449.019, 466.983, -628.854, -179.74, 89.728, -89.9174, 664.593, 197.515, -880.357, 520.877, 1221.49
125.661, 556.81, 790.349, 574.774, 233.448, 287.342, 592.739, 844.242, 377.165, -107.878, 215.484, 1041.85, 1185.57, 1311.32, 844.242, -53.9844
-700.684, -305.464, 197.543, 215.508, 233.472, 880.195, 1059.84, 1005.95, -35.9959, -467.145, -521.038, 197.543, 987.983, 1526.92, 1365.24, 251.437
-143.736, 269.449, -431.168, 161.662, 215.555, -215.594, -574.885, -305.416, 161.662, -125.771, -125.771, -646.743, -197.629, -197.629, 53.8743, -628.778
-359.27, -161.66, -556.88, -125.731, 467.099, 0.020841, -305.376, 179.666, -89.8018, 179.666, 17.9854, -808.383, 143.737, 682.673, 772.496, -341.305
1311.36, 1239.5, 17.9127, 538.884, -89.8746, -197.662, 305.345, -179.697, 17.9127, 538.884, 1023.93, -413.236, -628.811, -431.201, -1113.85, 862.246
-413.173, -592.818, -197.598, -71.8465, 107.799, -664.676, -161.669, 341.338, 215.586, 520.983, -251.492, -359.279, 125.763, 574.877, 89.8343, -395.208
-125.78, 592.801, 305.368, -107.816, -233.568, -71.8868, 197.581, -161.709, -71.8868, -1059.94, 395.191, 485.014, 610.766, 323.333, -395.248, -754.539
341.299, 287.406, -0.026703, -71.8848, 161.654, -17.9912, 143.69, -431.176, 17.9378, 754.484, 736.519, -269.495, -179.672, -377.282, -592.856, 143.69
1544.93, 916.167, -395.245, -107.812, 179.621, -880.287, -556.925, -107.812, 646.698, 1005.99, 1059.88, -682.677, -610.819, -359.316, -413.209, -287.457
1832.33, 1724.55, 1401.19, 431.101, 377.207, 1095.79, 1185.61, -107.835, -143.764, -89.8707, 1904.19, 1850.3, 970.037, 790.392, -71.9061, -215.622
