0, 0, 0, 0, 18.9591, 11.4291, 1.94685, 0, 13.6602, 9.75577, 0, 0, 11.9869, 7.80354, 0, 0
0, 0, 4.98487, 4.1482, 0.522632, 0, 0, 0, 4.70598, 8.05266, 0, 0, 2.19597, 2.75375, 0, 0
0, 0, 4.73732, 9.75734, 10.0362, 0, 5.2951, 8.36289, 2.5062, 10.0362, 12.2673, 6.68955, 2.5062, 2.5062, 2.78509, 2.5062
4.18616, 0, 0, 0, 2.79171, 0, 0, 0, 3.62838, 0, 0, 0, 0.002808, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 5.32407, 0, 0, 1.9774, 4.76629, 0, 0.861837, 4.76629, 2.25629
7.92978, 0, 0, 0, 0, 0, 0, 0, 2.63087, 0, 0, 0, 3.74643, 1.23642, 2.07309, 0.120861
0, 0.539257, 0.539257, 3.04927, 5.28038, 8.06928, 10.8582, 6.67483, 8.34817, 14.7626, 12.2526, 1.09704, 7.79039, 10.0215, 7.23261, 1.37593
0, 0.819062, 3.32907, 0, 0, 0, 0, 0, 0, 0, 0, 0.540172, 3.05018, 2.4924, 0, 0
6.22467, 7.06134, 3.99356, 2.878, 10.408, 20.4481, 7.06134, 0, 1.48355, 2.32022, 0, 0, 0, 1.20466, 0, 0
4.42845, 3.87067, 2.47622, 0, 2.19733, 9.44847, 0, 0, 3.87067, 10.0062, 3.034, 4.70734, 0, 3.87067, 5.26512, 3.034
3.9225, 4.75917, 5.03806, 2.80694, 14.2414, 12.0103, 5.87472, 4.20139, 9.77918, 7.26917, 3.08583, 3.64361, 9.2214, 6.15361, 7.54806, 1.41249
2.52119, 1.12674, 0, 1.96341, 9.21454, 6.98342, 2.52119, 5.31008, 2.80008, 0, 3.07897, 10.609, 5.31008, 0, 0, 0.568957
0, 4.80617, 4.52728, 5.92173, 0, 12.0573, 12.6151, 11.4995, 1.1806, 9.26841, 7.59507, 5.92173, 0, 0, 0, 0
2.61125, 12.3724, 8.18904, 7.91016, 0, 0, 0, 0, 1.77458, 1.2168, 0.380129, 2.33236, 0, 0, 0, 0
0, 0, 0, 0, 6.36787, 1.06896, 12.5034, 11.6668, 4.69453, 0, 0.51118, 1.34785, 4.97342, 3.85786, 5.25231, 1.34785
0, 0, 0, 4.45158, 3.05713, 6.12492, 15.0494, 14.7705, 1.94157, 0, 9.19271, 7.24048, 12.8183, 11.4238, 7.51937, 7.24048
12.3269, 5.07579, 5.91246, 2.008, 10.0958, 13.1636, 10.0958, 9.25913, 0, 0.055768, 0, 5.35468, 0, 2.84467, 1.72911, 2.008
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63615, 0, 0, 6.37727, 5.81949
0, 0, 6.45805, 3.11137, 0, 0, 0, 0, 5.34249, 0, 0, 0, 1.99581, 0.322472, 0.322472, 0
0, 0, 5.70642, 3.4753, 0, 0, 0, 2.08086, 0, 0, 0, 1.52308, 0, 0.407516, 0, 0
0, 0, 0, 0, 0, 0.60819, 7.30155, 2.00264, 0, 0, 0, 0, 6.46488, 2.28153, 0, 0
