-382.041, -232.953, 147.292, -283.037, 519.665, 778.027, 461.238, 202.675, 56.0702, 468.053, -1252.27, 280.663, 326.667, 388.535, -526.626, 295.81
514.967, 721.522, 924.922, 569.248, -87.6345, -64.7488, 17.9902, 252.33, 2.40016, -147.573, 79.2859, 49.3098, 17.5468, -39.9862, 177.485, -44.285
-59.8417, -291.789, -638.041, 222.601, 118.876, -0.268099, -686.852, 771.15, 16.5417, -115.708, 215.845, 1028.18, 35.8534, -374.224, 1189.34, 677.306
111.116, -6.14093, -59.9629, -0.360761, 10.9319, -279, -20.8387, 249.326, -4.58794, -391.388, 509.162, 184.719, -30.2878, 327.034, 586.287, -262.694
-187.143, -254.71, 605.745, 172.465, -172.924, 155.992, 458.151, 106.015, -9.51059, 611.735, 23.3625, 58.108, -48.7434, 393.005, -144.432, 24.4869
-749.009, -786.999, -355.226, -1.71203, -120.104, -88.3395, -142.135, -133.078, 12.5247, 89.1895, -336.835, 297.993, 1.04033, 54.766, -298.415, 316.5
377.225, 290.088, 252.539, 161.056, 172.466, 108.929, 275.482, 116.515, -14.4024, 56.0554, 57.1339, 250.329, -47.8737, 144.175, 133.564, 195.337
168.431, 122.928, 397.737, 544.748, -112.206, -210.725, 446.726, -179.609, 15.1841, -18.0393, 482.378, -336.567, -7.96672, 260.415, 454.603, -312.367
508.638, 340.547, 536.258, 166.587, 9.1008, 12.5348, -177.428, 289.775, 27.9038, -61.2058, -129.297, 179.216, 0.506178, -92.4464, 77.545, 80.7062
360.675, 109.244, 410.016, 942.307, 80.4398, 140.391, 81.4351, 646.945, -11.6316, -35.8192, 91.3839, -148.344, -15.3958, 42.347, -112.176, -88.8333
1234.49, 1008.73, 1684.59, 1226.56, -253.049, -320.473, -169.016, 251.578, -16.1787, -52.11, -169.197, -181.255, -26.5166, 5.70497, -442.865, -96.5486
119.93, 78.0503, 18.8479, 143.452, -115.905, -105.39, -172.884, 301.552, 26.2987, 39.1953, 20.3572, 180.036, 76.0716, 69.1315, 281.178, -320.599
1607.9, 1867.5, 1766.08, 200.139, 1426.87, 1269.32, 848.437, -94.5897, -42.5007, -153.599, -380.92, -353.168, -65.3253, -236.915, -311.62, -344.021
452.554, 365.763, 206.512, 345.349, 176.483, 145.308, -296.446, 221.74, -3.11395, -331.25, -439.832, 143.602, -30.2292, -348.956, -332.129, 137.922
-340.025, -531.938, -690.313, 334.23, -176.323, -230.559, -1149.96, 1199.62, 46.6905, 75.4902, 1112.55, 1222.7, 166.575, -592.379, 1312.22, -306.112
156.954, 129.059, 243.699, -292.768, 374.776, 348.469, 724.665, 76.2858, -9.11199, -12.3912, -90.0978, -154.084, -45.6243, 135.799, -175.74, -138.33
1267.23, 1376.62, 1265.97, 728.997, -402.71, -407.009, -13.2717, 257.198, -38.7456, -25.1591, 161.328, 149.696, -65.0321, 37.798, 110.47, -225.359
42.7214, 168.867, -42.5778, -44.4951, 344.707, 386.485, 278.327, 91.5532, 94.7786, 8.74512, 103.487, 40.0359, 108.357, 60.2364, -112.24, 99.7513
977.625, 975.793, 614.926, 349.165, 168.705, 114.936, 75.1934, 91.4162, -10.5522, -24.2699, -98.1085, 51.8612, 1.00333, 173.93, 43.0143, 69.3916
171.855, 204.122, 199.063, -112.576, 613.657, 616.934, 554.358, 148.519, 69.0804, -11.3052, -303.854, 381.131, -33.5695, -27.7347, 184.811, 351.281
-185.502, -226.018, -87.0475, -100.082, 325.056, 146.532, 0.772279, 155.482, 37.2004, -124.701, -415.601, 940.529, -26.1263, -67.9657, 130.864, 989.331
-321.632, -456.538, -216.371, 134.368, -27.6111, -337.481, 1215.86, 500.556, -16.0155, -565.103, 1256, -283.915, -47.0259, 897.158, 1284.16, -542.083
335.907, 16.8634, 542.19, 785.109, -72.9625, 63.0466, 302.935, 369.247, -5.10501, 364.124, 115.044, 55.8417, 47.5068, 160.133, 488.783, -82.3439
943.997, 930.005, 981.167, 742.62, -73.6196, -116.976, -182.244, -292.019, -4.41836, 45.5099, -160.813, -232.828, 10.9782, 111.924, -99.9852, -313.08
-226.537, -111.633, 61.33, -65.7731, -280.574, -13.0643, 357.249, -340.599, -8.77074, 421.663, 259.915, 51.3068, 94.1618, 476.987, -725.336, 85.8501
-398.995, -425.77, -428.973, -252.433, 100.089, 324.929, 166.398, -372.222, -28.5417, 264.398, -333.014, -370.681, 105.569, 149.301, -358.22, -116.467
963.205, 1018.1, 800.871, -133.993, 103.752, 124.9, -459.788, 108.362, 82.06, 118.098, -436.111, 456.791, 146.254, -228.018, 286.255, 579.457
