0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 2.6632, 0.041895, 37.6115, 130.075, 198.353, 32.7657, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.611745, 0.041895, 100.298, 134.126, 265.262, 277.972, 303.208, 267.032, 124.257, 0.041895, 0.041895, 0.041895, 0.041895, 1.59189, -20.2378, 332.644, 333.149, 370.074, 360.41, 109.308, 34.9715, 79.1303, -7.83323, 0.041895, 0.041895, 0.041895, 0.041895, 1.63748, 291.993, 375.535, 267.172, 18.7748, -317.731, 31.8853, 200.978, -43.4372, -97.4973, 0.041895, 0.041895, 0.041895, 0.041895, 52.0189, 262.318, 254.944, -245.961, -126.231, 52.8092, 450.791, 354.807, -337.26, -1.95569, 0.041895, 0.041895, 0.041895, 0.041895, 91.9841, 73.9593, -272.521, -48.0169, -39.9206, 451.54, 481.488, -101.862, -51.0713, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 8.11937, 0.041895, 0.269835, -1.88571, 224.858, 395.824, 90.4074, -115.714, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.338217, 52.3006, 465.486, 385.393, -316.717, -4.57565, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.953655, -17.4692, 448.333, 496.784, -233.759, -22.4698, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 1.02204, 262.175, 405.703, -8.90555, -32.8269, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 15.8434, 307.182, 255.563, -147.414, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 73.9148, 103.977, -220.138, -3.85339, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895, 0.041895
0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 34.6784, 15.8786, 0.543976, 0.543976, 5.41507, 36.1099, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 53.0595, 27.7919, 21.0292, 47.4461, 10.5973, -27.9008, -92.4438, -99.5567, 36.2768, 0.543976, 0.543976, 0.543976, 0.543976, 77.809, 111.862, 13.0953, -59.2095, -182.699, -222.027, -299.054, -526.565, -446.824, -46.3718, 0.543976, 0.543976, 0.543976, 0.543976, 164.541, 104.399, -284.912, -555.733, -473.622, -117.663, -97.5413, -647.251, -473.133, -117.935, 0.543976, 0.543976, 0.543976, 0.543976, 170.028, -67.9792, -576.715, -381.399, -24.7716, 47.703, -59.3565, -556.068, -300.542, -5.27064, 0.543976, 0.543976, 0.543976, 0.543976, 55.1734, -75.1022, -290.776, -42.7266, 131.832, 25.0145, -395.608, -374.947, -82.5006, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 18.4708, 3.29783, 3.51219, 143.124, 176.778, -335.288, -451.105, -141.217, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 123.167, 117.97, -70.1566, -521.182, -295.111, -11.3145, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 62.4938, 149.599, 19.3914, -451.92, -332.478, -52.2375, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 146.711, 123.251, -339.566, -395.867, -70.6048, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 182.75, -65.6937, -457.224, -164.824, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 41.4281, -99.8194, -232.238, -10.7945, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976, 0.543976
-0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, 12.7343, 72.7016, 182.75, 222.46, 204.942, 66.4912, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, 25.2364, 126.163, 242.415, 301.695, 420.977, 438.669, 542.743, 495.63, 270.588, -0.058771, -0.058771, -0.058771, -0.058771, 8.80456, 127.238, 395.259, 487.802, 473.911, 317.515, 118.473, 196.033, 362.243, 247.724, -0.058771, -0.058771, -0.058771, -0.058771, 18.7762, 185.174, 285.345, 216.744, -19.3224, -252.039, -169.872, -41.9912, -37.9008, 32.2873, -0.058771, -0.058771, -0.058771, -0.058771, -4.04109, 20.7506, -91.4734, -273.227, -31.2164, 151.261, 197.948, -27.0702, -96.2975, 11.8496, -0.058771, -0.058771, -0.058771, -0.058771, -11.1544, -230.844, -189.86, -2.68661, 89.3249, 204.395, 231.798, -178.238, -17.5933, 13.5489, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, 1.05367, 11.819, 100.525, 125.944, -65.1886, -21.6998, 12.4827, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, 18.9377, 160.25, 207.868, -34.5809, -104.301, 7.90691, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, 11.3388, 99.6482, 169.217, 164.65, -152.726, -3.17818, 3.53424, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, 17.0091, 108.693, 141.48, -148.7, 8.46245, 0.822323, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, 2.79175, 31.9609, -82.7116, -20.7457, 8.21292, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -6.57467, -209.352, -63.9476, 2.52015, 0.513047, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771, -0.058771
0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 27.633, 54.6919, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, -4.30617, -36.4139, -133.607, -80.1651, 77.643, 222.003, 141.1, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, -38.0585, -149.587, 73.1321, 360.191, 420.687, 258.521, 180.179, 283.126, 257.88, 0.075733, 0.075733, 0.075733, 0.075733, -4.79305, -63.312, 462.499, 549.035, 548.026, 457.646, 64.1916, 390.639, 342.479, 23.9957, 0.075733, 0.075733, 0.075733, 0.075733, -1.61382, 386.216, 539.168, 500.386, 93.9184, -201.668, 390.76, 531.128, 285.998, -7.09253, 0.075733, 0.075733, 0.075733, 0.075733, 220.52, 403.053, 354.303, -39.088, -129.078, 164.105, 578.86, 539.378, -68.0627, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 112.966, 170.556, 0.075733, -10.9249, -24.8307, 543.66, 566.95, 47.4487, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, -0.828469, -86.8969, 460.624, 581.738, 223.1, -13.737, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, -33.8167, 215.053, 616.96, 494.52, -63.1535, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, -2.91509, -8.59641, 569.556, 500.563, -67.988, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, -35.138, 402.882, 448.953, 100.613, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 205.59, 330.655, 214.35, -13.9024, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733, 0.075733
0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 34.5285, 46.051, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 29.5971, 133.596, 202.067, 227.566, 213.792, 158.574, 87.3084, 0.00382, 0.00382, 0.00382, 0.00382, 9.94905, 109.099, 174.04, 237.983, 244.806, 168.642, 22.4463, -102.368, -56.0823, 24.4917, 0.00382, 0.00382, 0.00382, 0.00382, 49.0264, 90.1768, 59.7758, -55.4927, -291.475, -134.891, -68.4664, -126.88, -159.269, -53.1942, 0.00382, 0.00382, 0.00382, 0.00382, 61.2936, 2.66842, -169.62, -202.16, 9.47604, 72.8534, 11.756, -131.043, -112.252, 0.5677, 0.00382, 0.00382, 0.00382, 0.00382, -18.4745, -184.553, -92.9796, 10.1013, 81.8653, 104.116, 4.66631, -162.551, 10.5879, 1.89282, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 35.4653, 33.7345, 73.3356, -37.0594, -158.851, -13.7174, 2.99238, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 24.9284, 92.9451, -1.96032, -171.428, -93.7212, 0.509574, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 5.65206, 73.3185, 75.2506, -67.8015, -127.791, 6.92867, 0.454924, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 37.8267, 65.405, -29.8463, -151.567, -3.08217, 3.47054, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 56.3064, 13.0947, -191.839, -35.2506, 0.877834, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, -11.1325, -147.864, -49.7564, 1.10339, 1.10339, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382, 0.00382
-0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -13.1882, -65.323, -98.9644, -149.427, -157.644, -211.479, -59.4172, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -37.3179, -47.9188, -53.7175, 17.6329, 217.796, 340.218, 255.999, 110.263, -50.4018, -0.097659, -0.097659, -0.097659, -0.097659, -12.2903, 134.327, 142.252, 168.991, 209.979, 188.501, 217.52, 240.599, 41.3404, 42.3317, -0.097659, -0.097659, -0.097659, -0.097659, 168.323, 241.45, 189.176, 94.315, 29.3104, 8.01363, 82.6033, 106.747, 88.0963, 13.704, -0.097659, -0.097659, -0.097659, -0.097659, 107, 254.187, 280.703, 61.7196, 0.658421, 86.2822, 59.7031, 27.3677, 71.804, 14.669, -0.097659, -0.097659, -0.097659, -0.097659, 8.4071, -0.097659, 12.2259, 7.07138, 134.286, 138.43, -6.68632, 64.3692, 24.0849, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -2.79888, -3.14847, 98.7109, 67.4679, 90.4317, 40.2548, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -5.25971, 121.864, 91.4919, 19.8016, 90.268, 6.26994, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.208016, 138.791, 119.249, 14.8494, 49.7443, 4.10844, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, 160.098, 178.077, 100.174, 64.6439, 15.618, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, 98.5975, 209.007, 200.628, 40.0873, 1.35388, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659, -0.097659
-0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, 33.6778, 26.7061, 55.6352, 24.622, 26.6135, 4.37127, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, 54.5079, 48.1289, 118.665, 257.808, 435.995, 565.492, 571.221, 286.043, 169.374, -0.270635, -0.270635, -0.270635, -0.270635, 83.6382, 287.664, 471.661, 543.471, 486.38, 574.122, 617.272, 623.819, 308.991, 122.514, -0.270635, -0.270635, -0.270635, -0.270635, 233.114, 460.249, 553.834, 531.303, 329.894, 221.036, 426.516, 425.856, 286.25, 21.9181, -0.270635, -0.270635, -0.270635, -0.270635, 295.359, 482.824, 491.273, 238.097, 70.5344, 313.681, 468.061, 429.638, 147.194, -3.03288, -0.270635, -0.270635, -0.270635, -0.270635, 108.782, 227.024, 108.894, 9.37273, 310.117, 424.241, 456.273, 309.171, -30.1846, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, 31.071, 47.8419, 2.68141, 181.927, 427.573, 488.203, 379.034, 27.2867, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, 150.345, 320.321, 474.875, 405.409, 112.565, -6.17544, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, 65.4973, 264.309, 386.344, 379.283, 255.991, -22.5608, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, 197.059, 341.767, 394.454, 312.014, -38.2767, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, 270.098, 342.57, 354.314, 37.8046, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, 99.4098, 186.216, 34.9845, -5.657, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635, -0.270635
-0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, 7.06968, 110.29, 292.226, 388.184, 307.284, 58.1937, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, 22.2497, 205.753, 442.557, 530.966, 523.193, 606.322, 599.728, 504.362, 312.743, -0.107355, -0.107355, -0.107355, -0.107355, 33.8474, 293.988, 499.46, 595.26, 564.589, 282.807, 88.9351, 208.153, 247.868, 230.361, -0.107355, -0.107355, -0.107355, -0.107355, 167.508, 312.921, 353.837, 162.006, -202.118, -90.9305, 73.5767, 7.71529, -39.9245, 8.05616, -0.107355, -0.107355, -0.107355, -0.107355, 109.912, 64.4883, -114.458, -162.535, 40.9114, 310.964, 283.469, -41.1809, -77.9903, -2.48341, -0.107355, -0.107355, -0.107355, -0.107355, -12.857, -163.01, -152.93, -22.4652, 260.963, 329.667, 159.439, -91.5088, -30.828, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, 0.516735, 106.18, 218.356, 189.132, -39.0123, -26.2365, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, 88.8067, 299.397, 283.642, -89.9853, -73.1352, -4.89255, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, 23.3353, 271.707, 279.831, 38.22, -53.8291, -21.0212, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, 121.841, 232.801, 113.444, -77.6258, -28.2417, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, 120.201, 108.168, -126.213, -54.76, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -7.4429, -170.827, -97.3213, -4.74067, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355, -0.107355
-0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -22.1212, -134.803, -443.709, -735.876, -782.666, -371.83, -64.3057, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -118.075, -524.384, -763.043, -146.492, 280.861, 182.455, -131.543, -139.982, -19.2683, -0.145499, -0.145499, -0.145499, -0.145499, -24.5629, -389.849, -123.574, 383.702, 470.2, 548.828, 276.232, 10.271, 89.9073, 97.8375, -0.145499, -0.145499, -0.145499, -0.145499, 64.4024, 270.471, 394.196, 444.778, 332.181, -68.4607, -226.124, 128.612, 174.336, 69.905, -0.145499, -0.145499, -0.145499, -0.145499, 282.966, 503.768, 464.348, 196.372, -44.7729, -418.534, 46.2509, 218.089, 160.668, 49.794, -0.145499, -0.145499, -0.145499, -0.145499, 78.1977, 126.453, 62.3167, 59.8189, -303.713, -46.1355, 140.113, 153.898, 73.317, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -4.68016, -214.462, -103.525, 233.738, 224.331, 89.5788, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -88.5306, -232.329, 111.047, 239.156, 145.865, 35.9981, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -15.1448, -302.31, 5.16693, 156.169, 129.634, 36.2204, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, 6.44764, 236.969, 209.295, 134.224, 68.7305, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, 267.886, 379.512, 293.619, 93.6796, 12.774, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499, -0.145499
-0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, 10.1288, 43.1697, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -19.2191, -23.9663, 29.2599, 37.3326, 50.6718, 13.1401, 21.447, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -69.6446, 77.6158, 137.905, 210.667, 209.93, 139.384, 128.822, 72.1785, -55.5515, -0.144179, -0.144179, -0.144179, -0.144179, -21.3385, 194.625, 261.006, 239.301, 116.172, -59.0896, 7.74229, 140.78, 50.7636, -13.5327, -0.144179, -0.144179, -0.144179, -0.144179, 113.318, 203.766, 147.468, -57.7679, -86.9577, -26.8993, 211.404, 157.517, -74.0481, -0.012479, -0.144179, -0.144179, -0.144179, -0.144179, 97.1346, 141.164, -33.3964, -40.1435, -46.8384, 242.712, 223.584, -43.7975, -1.6755, 0.297016, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -1.16544, 138.702, 242.74, 49.2542, -13.4134, 0.553831, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -4.08027, -12.918, 238.253, 162.04, -70.078, -0.015404, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -39.1905, 266.818, 223.587, -126.955, 0.497296, -0.038819, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -13.1635, 168.766, 223.314, -15.1555, -0.699854, 0.542191, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, 99.3576, 184.807, 166.05, -20.5343, 0.059956, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, 96.7839, 135.699, -40.9795, 0.112636, 0.112636, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179, -0.144179
