0.524521, 93.4232, 297.068, 132.939, -196.971, -398.696, -85.1653, 78.3426, 450.976, 306.158, -1340.26, -1109.13, -229.235, -137.925, 453.197, 423.343, -955.914, 392.858, 89.4738, 428.514, 392.447, 386.417, -841.552, -131.937, 262.694, -378.554, 210.476, 515.609, 235.666, -1219.11, 151.401, 410.61, -1316.68, 625.371, 704.344, 204.26, -1180.69, -347.563, -759.556, 70.0132, 620.091, 528.728, 56.8622, -398.597, 562.282, 496.254, 315.628, 198.305, 111.557
-0.255782, -0.360812, 52.0467, 86.8016, 40.186, 78.0289, -31.8736, 19.1875, 93.7267, 227.901, 492.506, 1014.77, 517.412, -37.8749, 28.6086, -35.6607, -82.3845, -61.0073, 635.024, 541.893, -22.3246, -99.1874, -13.4467, 241.167, -232.637, 254.838, 388.507, -21.7834, -205.732, 409.538, 130.842, -229.739, 17.7609, 231.997, -61.9125, -301.613, 1053.43, 952.129, 226.001, 40.1068, 178.869, -120.519, -0.662356, -393.669, -313.809, 171.444, 186.75, -153.86, -13.7844
3.62306, 5.2372, -38.6051, -256.183, -187.089, 33.5939, -84.184, 12.5707, -80.1742, -565.632, -337.524, -143.208, 356.385, -132.166, 26.7631, -498.262, 489.955, 387.284, -766.883, 668.426, -403.354, 100.377, -268.513, 1163.55, 179.503, -1200.14, 901.782, -421.542, 168.326, 288.479, 1338.15, -803.521, -473.378, 856.555, -505.29, 167.595, -122.055, 435.849, -544.691, 417.23, 727.968, -156.399, 105.679, -60.8105, 119.653, 160.032, 190.772, -142.544, -10.1709
0.0844314, -2.20319, -35.9085, -221.472, -395.33, 54.0109, 58.3307, -1.41487, -158.488, -871.993, 299.928, 74.6346, 192.345, 24.1138, -59.8069, -279.698, 1234.01, 1083.82, -464.66, -415.945, -319.187, -282.02, 702.48, 1054.39, -699.474, -464.599, -86.4067, -378.316, -264.288, 251.498, -472.361, -1150.71, 1174.32, 753.581, -369.595, 0.0995774, -212.053, -328.458, 1189.02, 1758.49, -316.706, -148.358, 228.078, 352.742, 224.889, 117.971, -454.059, -134.201, -9.19475
-0.104457, -11.881, 752.824, 810.657, 555.533, 185.121, -60.6362, -11.4395, 969.239, 979.119, 127.606, 161.977, -138.806, -24.8874, 174.386, 750.002, -556.594, -704.701, 196.281, 19.4999, 197.708, 257.515, 158.727, -194.162, -43.5967, 634.312, -79.6972, 210.154, -88.8861, -275.831, 605.4, 809.582, 377.495, 141.207, 283.032, -234.725, -231.059, 106.739, -88.9409, -105.989, 6.80452, 209.089, -129.721, -702.24, -504.097, -130.988, 221.32, 243.328, 180.893
12.5643, 77.3659, 442.984, 506.884, 516.287, 209.763, -37.9858, 10.7167, 347.207, 388.74, -72.4379, -137.472, 66.4995, 27.2321, 35.5664, 125.518, -977.272, -673.886, -521, 56.6259, 41.7855, -30.6447, -224.596, -34.2931, 164.305, -141.192, 142.989, 84.841, -142.107, -554.465, 954.505, 520.571, -269.223, 136.914, 122.401, -82.3266, -952.341, -50.5522, -347.091, -737.315, 328.89, 65.8302, 27.7191, -308.16, -109.096, -262.842, 55.7302, 207.018, 3.18974
-0.258424, -11.755, -10.6736, -146.381, -9.53621, -221.647, -23.8644, -11.603, -51.7022, 75.5724, 263.487, 487.235, 102.631, -120.467, -58.6843, 118.959, 92.4211, 185.268, 523.27, 104.171, -114.926, 6.46193, 160.348, 38.6005, 155.468, 254.124, 140.667, -53.4339, -3.9631, 254.186, 562.091, -162.37, 316.762, 251.903, -6.2957, 45.4515, 259.149, 655.305, 739.729, 426.592, 416.497, 46.9725, 2.73009, 223.298, 112.155, 137.849, 491.38, 197.245, 14.276
-0.1388, -2.18524, 131.216, 316.03, 279.417, 77.2465, -92.6724, -2.35343, 79.6146, 378.768, 326.982, 297.323, 406.14, -188.206, -24.1208, 355.516, 469.36, -369.723, 63.3844, 108.39, -219.619, -118.168, 332.579, -33.9063, -464.198, 522.235, 31.0229, -182.185, -94.5771, 342.041, 69.0199, -123.574, 400.444, -381.542, -97.8901, -58.1026, 277.672, 151.218, 161.626, -39.7469, -290.752, -40.0425, -72.6147, 5.77228, -457.148, -220.813, -104.367, -32.0714, -6.85221
3.09653, 62.9312, 77.5402, 40.8204, -168.858, -254.781, -120.707, 14.7377, 25.3108, -178.26, -62.4625, 365.712, 125.495, -301.511, 4.13488, -249.628, -221.473, -298.813, 111.703, 342.59, -308.833, -82.0595, -119.896, 20.3156, -339.901, -50.9753, 521.035, -253.222, -196.348, 182.053, 398.103, -506.472, -366.458, 400.674, -119.85, -127.369, 371.336, 1009.87, 171.68, -123.961, 172.58, -16.817, 45.7676, -189.986, 51.8859, 6.77004, 67.3275, 58.8997, 44.3332
0.143139, -3.13074, -134.55, -223.844, -129.115, -75.4886, 40.1157, -1.83928, -205.528, 51.3154, -202.08, 116.007, 467, -165.74, -39.2913, 137.708, 123.317, -338.5, 251.469, 842.178, 12.5742, -83.4628, 78.806, -241.684, -439.923, -161.171, 423.939, -34.0999, -27.6778, -118.188, -148.574, -158.395, -101.585, 215.476, 148.957, 29.6605, 48.2683, 782.638, 294.791, -510.828, 38.1012, 197.567, 40.4674, -171.891, 510.057, 596.358, 235.075, 28.9638, 83.9272
