98.1171, 116.193, 9.39124, -3.09731, -21.7024, -1.30474, 0.40835, 176.326, -243.83, -453.142, -635.116, -492.625, -74.8772, 0.400665, -368.084, 706.412, 680.429, -858.523, -146.182, -268.712, -38.301, -60.118, -51.369, -599.569, -966.141, 17.857, -486.382, -194.883, 0.684718, 80.2591, 102.703, -654.114, -255.849, 357.701, 439.835, 0.684718, 22.4311, 61.1496, -332.385, 324.355, 576.009, 620.496, 0.634366, 0.362858, 28.6281, -201.3, -64.1169, 127.76, 201.696
4.02862, 0.723362, 5.87941, 58.2279, 65.0551, -1.04619, -0.34528, 307.99, 397.241, 591.45, 549.104, 55.942, -51.2032, -0.464555, 324.42, 162.097, 307.781, 852.056, 262.799, 35.7898, -10.5125, 111.031, -117.83, 71.7688, 659.298, 1129, 225.164, 40.6053, 6.79033, 29.9769, 334.919, 924.587, 452.964, 575.138, -113.642, -0.253265, 20.8328, -204.172, 826.557, 489.241, 141.828, 11.3161, -0.133248, 12.8807, 94.9837, 130.223, 7.90176, -125.368, -33.5244
1.82451, -23.593, -72.0658, -96.3738, -33.1681, -1.84979, -0.0475876, -218.015, -315.661, -233.208, -56.6836, 177.08, -93.9556, -0.0604363, -260.989, -13.4576, -622.438, -113.608, 539.474, -276.406, -39.6819, 119.553, 336.302, -446.365, 217.047, 173.496, -125.098, -88.3059, 18.9929, 22.3422, 99.0873, 128.803, -83.8437, 452.734, -87.7691, 0.136959, 63.4574, 159.363, -13.4409, -93.8027, 385.315, -330.338, 0.105902, 6.05421, 42.4751, 49.529, 136.019, 116.813, -36.9224
-1.16722, -21.9605, -53.0671, -62.6781, -33.1222, -0.712803, -0.204895, -224.6, 2.90524, 164.521, -134.071, 129.965, 46.2999, -0.138262, 668.833, 488.215, -231.238, 78.4441, 99.6796, -159.07, 3.38762, 427.283, -345.742, 411.924, 429.595, -638.675, -192.117, -24.9369, -0.0856864, 249.596, 147.965, -263.671, -242.11, 474.578, -16.1548, -0.0856864, 2.52955, 294.721, 167.125, 686.537, 196.567, -314.28, -0.189597, 8.46497, 183.481, 178.76, -112.44, -127.675, -41.6139
116.051, 416.277, 362.478, 381.303, 81.7959, -1.06735, -0.101434, 545.84, 536.821, 164.64, 651.976, 22.4973, -33.6267, -0.167087, 58.6099, -315.493, 819.74, 542.769, 448.184, 157.885, -29.1652, -115.399, -101.429, -276.494, 110.349, 630.383, 272.697, -90.4252, 0.0418708, -59.9207, -182.009, -435.924, 637.463, 12.2814, 288.642, 0.0418708, -0.126888, -257.514, -151.049, -253.732, 95.1459, 159.469, 0.198497, 0.0533, -6.57647, -85.3181, -1.91912, 190.301, 231.987
125.274, 248.555, 222.801, 209.085, 38.3172, -0.713681, 0.282511, 386.194, 464.296, 398.815, 567.811, 186.735, -4.77425, 0.305767, -353.182, -457.766, -204.477, -587.902, 363.642, 239.143, -26.7086, -102.326, -156.728, -581.998, -1226.95, 190.966, 115.696, 38.859, 0.530615, 32.019, -192.616, 103.474, 135.483, -404.333, 35.833, 0.530615, 14.6086, -12.9873, -496.532, -442.409, 147.948, 95.0631, 0.564075, 13.3602, 33.1113, -134.26, -26.6807, 126.933, -1.83184
6.3986, 13.1453, -14.444, -53.905, -32.2103, 0.112245, -0.285284, 206.211, 482.326, 284.89, 318.654, 21.9526, -29.0095, -0.305224, 298.774, 283.805, 738.94, 858.998, 417.382, 29.5582, 0.131399, 11.8572, 138.468, 333.426, 364.808, 443.107, 290.971, -43.7227, 3.55091, -15.15, 108.08, 550.657, 1035.64, 252.297, 116.978, -0.331384, -0.466773, 86.6374, 162.832, 390.914, 379.092, 154.879, -0.18021, -0.253979, -47.5397, 8.26782, 138.764, 161.369, 14.5574
24.5711, 112.288, 132.465, 92.1306, 53.788, -1.6911, -0.0467077, 104.103, 280.452, -32.4308, 322.049, 141.832, -89.671, -0.00618002, 198.901, 160.05, 362.561, 733.879, 209, -28.5784, -39.5187, 90.9062, -63.5122, -152.031, 216.037, 61.0191, 315.554, -164.267, 17.0073, -40.3666, 134.744, 131.781, -113.229, -167.57, -78.4822, -0.169865, -0.129396, -48.689, 120.442, 298.103, -56.8452, -93.5408, -0.063567, -0.0238319, 14.2876, 92.5349, 58.6277, -51.7752, -19.8208
64.1121, 13.4452, 4.40098, -26.1741, -32.2628, -2.64096, -0.0721945, 110.975, 292.704, 378.638, 389.083, -96.0905, -124.295, -0.106457, 74.1453, 148.662, -171.547, 127.574, 117.323, -343.943, -54.2171, 57.5469, -67.7423, 10.527, 274.234, 830.402, -10.9588, -211.262, 11.5848, 37.8087, -156.38, 451.911, 349.456, 375.899, 28.1044, -0.0680563, 10.5726, -11.3738, 191.735, 702.091, 177.935, 96.5227, 0.0711716, 8.39894, 64.3926, 57.8191, -8.08123, 93.4239, 64.3612
-2.55085, -53.4662, -61.4742, 6.31527, 32.5649, 38.4606, 0.0449887, 110.017, 14.2847, -207.114, 27.1656, -251.143, 16.7982, 12.5624, 4.19791, 71.8564, -78.7506, 367.4, 235.09, -143.075, 44.6347, -62.4933, -245.562, -235.615, -62.1856, 463.794, 932.396, -34.6187, 0.154992, 21.8597, -115.854, -7.51067, -183.7, 898.302, 338.604, 0.154992, 12.4966, 57.5552, 84.8038, 704.104, 339.587, 204.575, 0.105421, 1.44723, 25.6622, -0.345859, -255.718, 92.9825, 126.964
