0.524521, 48.6672, 250.719, -134.853, -116.527, 0.440991, 0.40835, 0.684718, 91.5914, 128.447, -568.598, -232.096, 0.496493, 0.400665, 0.684718, 88.2279, 214.159, -446.747, 175.226, 0.496493, 0.400665, 0.684718, 85.8608, 315.797, -541.961, 314.057, 0.496493, 0.400665, 0.684718, 86.7105, 290.613, -617.415, 264.369, 0.496493, 0.400665, 0.684718, 67.1485, 182.232, -25.6939, 633.34, 0.496493, 0.400665, 0.634366, 28.9791, 51.3449, 133.478, 646.102, 0.362858, 0.21881
-0.255782, 55.3352, 103.346, 76.5738, 5.34041, -0.42379, -0.34528, -0.253265, -1.20377, 574.002, 452.437, 27.0534, -0.441174, -0.464555, -0.253265, -0.151721, 92.858, 474.56, -14.201, -0.441174, -0.464555, -0.253265, -0.164155, -33.6587, 272.913, 46.0077, -0.441174, -0.464555, -0.253265, -0.441174, 113.252, 270.616, 52.1112, -0.441174, -0.464555, -0.253265, -0.441174, 111.204, 514.283, -40.5615, -0.441174, -0.464555, -0.133248, 10.5009, -27.3392, 201.531, 37.7105, -0.256752, -0.31488
0.149808, 15.4829, -72.0157, 58.6119, 4.87725, 0.104932, -0.0475876, 0.136959, 133.997, -226.682, 635.4, 115.003, 0.117648, -0.0604363, 0.136959, 154.658, -64.8617, 869.341, 475.582, 0.117648, -0.0604363, 0.136959, 135.442, 47.959, 934.458, 644.434, 0.117648, -0.0604363, 0.136959, 123.073, 42.0406, 1017.52, 613.077, 0.117648, -0.0604363, 0.136959, 99.8808, 113.233, 868.573, 542.638, 0.117648, -0.0604363, 0.105902, 32.3678, 102.451, 425.812, 295.605, 0.15792, 0.00691214
0.0844314, -0.17619, -81.966, -31.346, 101.126, -0.0957915, -0.204895, -0.0856864, -1.69823, -235.879, 122.86, -25.3703, -0.105423, -0.138262, -0.0856864, 0.579102, -135.846, -18.3966, -241.173, -0.105423, -0.138262, -0.0856864, -0.105423, -242.951, -9.56986, -238.171, -0.105423, -0.138262, -0.0856864, -0.105423, -205.51, -37.0455, -222.348, -0.105423, -0.138262, -0.0856864, -0.105423, 80.4911, 195.185, -93.8196, -0.105423, -0.138262, -0.189597, 13.5302, 349.791, 166.749, -259.5, -0.139504, 0.034543
-0.102967, -0.976401, 434.408, 436.523, -64.3668, -0.185485, -0.101434, 0.0418708, -0.375301, 223.774, 81.6484, 18.3693, -0.126888, -0.167087, 0.0418708, -1.27987, 142.304, 62.4522, 81.9758, -0.126888, -0.167087, 0.0418708, -0.126888, 3.62007, -176.626, 106.212, -0.126888, -0.167087, 0.0418708, -0.126888, -119.923, -238.217, 98.6409, 6.29738, -0.167087, 0.0418708, -0.126888, -141.414, -399.9, 190.208, -0.126888, -0.167087, 0.198497, 0.0533, -190.445, -114.571, 188.244, 102.678, -0.0232392
0.471859, 10.0263, 354.035, 153.133, -2.31874, 0.433619, 0.282511, 0.530615, -0.434241, -61.6741, -81.9295, 69.4774, 0.478145, 0.305767, 0.530615, 0.916877, -198.571, -239.303, 52.3209, 4.22989, 0.305767, 0.530615, 0.616038, -90.6996, -356.004, 223.665, 0.478145, 0.305767, 0.530615, 0.478145, -88.1866, -266.341, 349.008, 0.478145, 0.305767, 0.530615, 0.478145, -102.554, -401.598, 187.438, 8.42764, 0.305767, 0.564075, 11.6973, 31.825, -39.1462, 188.121, 0.564789, 0.406592
-0.258424, -0.984174, 128.864, 104.877, -29.3472, -0.35519, -0.285284, -0.331384, -0.14248, 182.093, 107.563, -22.8815, -0.466773, -0.337976, -0.331384, -0.501398, 302.495, 85.7157, 0.523177, -0.466773, -0.337976, -0.331384, -0.466773, 268.408, 47.4037, 42.0508, -0.466773, -0.337976, -0.331384, -0.466773, 250.867, 152.926, 224.384, -0.466773, -0.337976, -0.331384, -0.466773, 229.798, 195.653, 394.482, -0.466773, -0.337976, -0.18021, -0.253979, 101.645, 102.147, 155.25, -0.253979, -0.178563
-0.1388, 0.863629, 94.7611, 252.062, -99.9845, -0.135819, -0.0467077, -0.169865, -0.483608, 213.834, 361.43, 78.4014, -0.129396, -0.00618002, -0.169865, -0.529758, 297.258, 170.545, -44.2508, -0.129396, -0.00618002, -0.169865, -0.129396, 293.461, 231.192, -110.636, -0.129396, -0.00618002, -0.169865, -0.129396, 301.527, 207.382, -115.002, -0.129396, -0.00618002, -0.169865, -0.129396, 273.505, 143.685, -74.4937, -0.129396, -0.00618002, -0.063567, -0.0238319, 81.5921, 26.3667, -87.5021, -0.0238319, 0.0726355
-0.0872007, 7.71059, 1.52734, -95.9481, -112.626, -0.0279985, -0.0721945, -0.0680563, -1.22965, 212.576, 263.487, -85.9401, -0.0406501, -0.106457, -0.0680563, 0.430398, -240.132, 452.169, 337.041, -0.0406501, -0.106457, -0.0680563, -0.00598424, -204.985, 263.214, 497.94, -0.0406501, -0.106457, -0.0680563, -0.0406501, -197, 243.241, 428.643, -0.0406501, -0.106457, -0.0680563, -0.0406501, -188.569, 465.375, 635.211, -0.0406501, -0.106457, 0.0711716, 15.7146, 55.8484, -30.3316, 531.4, 0.0288427, -0.0383366
0.143139, -0.451854, -85.2419, 124.865, 29.7643, 10.5285, 0.0449887, 0.154992, -0.105469, -108.474, 500.075, -215.643, 0.11621, 0.0241578, 0.154992, 13.5309, -111.438, 672.748, 250.319, 0.11621, 0.0241578, 0.154992, 0.11621, -60.7211, 255.619, 269.09, 0.11621, 0.0241578, 0.154992, 0.11621, -47.2921, 231.759, 92.0159, 0.11621, 0.0241578, 0.154992, 9.01523, 11.8042, 357.677, 565.518, 0.11621, 0.0241578, 0.105421, 9.6053, 28.0999, -252.869, 466.101, 86.7992, -0.0750825
