-0.757405, -4.35454, -15.2711, -14.7306, -9.97843, -11.7267, -10.884, -6.61975, -10.8217, -17.5776, -32.9102, -29.5838, -23.4836, -27.2705, -21.3016, -14.6505, 3.27399, 8.38121, -0.0413828, -4.09277, 0.103843, -7.77599, -8.75943, -9.30396, 2.08094, 4.57807, -7.71704, -15.008, -5.39991, -10.5138, -14.1374, -19.4322, 2.61864, 8.35764, -9.81572, -17.7608, -4.31617, -7.42222, -8.37965, -22.7166, 1.98393, 6.08057, -16.6502, -26.5168, -11.7344, -7.72039, -4.0838, -20.3753, -1.99458, 5.85105, -9.60761, -18.9264, -9.02419, -2.9238, 7.16022, -7.48344, -1.89932, 7.89218, -0.616615, -11.9844, -7.13026, -3.92125, 5.42528, -1.63947
-4.2753, -16.9607, -15.9273, -2.41909, -4.14467, -8.63187, -4.67427, 2.5907, 0.627764, -2.41197, -4.30089, 0.351255, -0.452069, -13.9816, -13.2606, -4.05535, 0.558362, -3.61177, 0.384017, -3.37427, -1.15841, -11.8321, -13.7156, -5.84871, -2.9968, -8.89139, 0.818809, -5.93105, -2.33553, -8.82512, -10.9401, -2.07867, -0.877047, -8.91398, 1.31353, 2.11635, 2.84899, -1.64388, -9.30696, -7.03031, 0.627714, -9.4999, 3.02441, 6.89952, 4.87313, -2.08384, -8.39267, -12.4545, -4.50146, -10.1441, 1.72345, 1.36124, -3.41502, -9.56052, -10.8945, -11.2171, -3.43596, -4.69293, 4.68501, -6.70729, -4.95533, -6.29976, -4.92437, -5.69231
0.00956674, 1.06206, -14.1581, -9.25087, -8.90103, -13.5387, -14.1936, -6.93665, 3.2549, 10.7533, -1.65108, 2.58804, 6.54705, 3.22747, -4.41398, 2.01056, 6.02711, 12.9336, 1.09231, 7.70618, 11.8522, 7.18569, -8.21322, -2.59156, -2.24201, 7.87077, -5.28418, 5.87204, -0.812312, -0.858794, -11.8429, -4.08951, 0.837688, 6.50861, -1.33581, 5.25224, -5.58604, -2.60639, -12.4084, -2.15091, -3.92526, -0.344748, -3.545, 4.83937, 0.587372, -4.53431, -13.2454, -0.808149, -7.61869, -0.164751, -0.165871, 11.0317, 4.53842, -4.38893, -12.3065, -0.0210393, -7.03197, -1.53002, -0.674221, 7.75139, 0.815691, -3.5992, -7.80235, -0.173457
1.6698, 0.931336, -8.17863, -7.81766, -8.26179, -12.1612, -17.4508, -14.416, -4.9379, -5.90223, -23.6849, -20.6141, -11.5145, -12.3841, -21.9793, -17.4663, -1.44859, -2.06214, -24.9094, -20.5199, -6.89641, -1.53495, -20.8797, -22.4175, -2.97551, 3.63141, -11.6815, -18.2817, -2.00218, 1.23123, -18.3572, -25.7473, -0.00273829, 8.38559, -4.96126, -6.31621, 1.87318, 0.391124, -15.5534, -25.6787, -1.28343, 4.78127, -10.7768, -2.79119, -1.81809, -2.19368, -15.303, -20.7416, -3.07737, 1.73669, -9.8606, -6.62157, -8.29504, -2.22638, -12.8298, -14.0944, -1.53513, 2.64179, -5.71226, -3.95668, -4.63829, -2.83254, -11.6608, -7.78342
-11.325, -12.6976, -6.99569, -7.18939, -14.1392, -14.4432, -7.70605, 3.01571, -8.60705, -10.5794, -4.61425, 2.02704, -2.04205, -8.38215, -9.95028, -0.229827, -20.4623, -20.2365, -23.5901, -9.87798, -12.8444, -19.5397, -16.717, -8.15409, -5.01015, -0.57605, -3.31664, 3.14285, -1.75147, -9.58733, -13.082, -6.50284, -7.97818, -5.05875, -4.69235, 0.11761, -4.47251, -0.869997, -5.32523, -2.07446, -7.50411, -4.43504, -5.9835, -15.4476, -21.694, -2.79165, -2.36271, -5.34695, -7.90341, -2.57949, -4.47537, -19.079, -23.195, -2.45124, -0.472513, -4.59464, -3.53007, -2.33391, 1.0983, -5.06785, -9.03793, 1.14577, 1.02833, -0.33448
-2.45202, -6.07431, -19.6616, -18.5129, -11.8961, -14.3673, -8.35582, -8.02261, 9.76358, 6.62538, -7.89552, -4.08306, 9.25596, 8.1495, 2.93658, -4.27986, -5.64602, -15.5842, -32.7244, -21.828, -7.02751, -2.85822, -6.71956, -13.8216, -3.98906, -11.9831, -23.5454, -24.8137, -12.7631, -3.31194, -5.90831, -11.0055, 1.16554, 5.66021, -12.9699, -26.1546, -13.7071, 3.96146, -3.39825, -15.0679, 2.7323, 13.1934, -8.97764, -23.9245, -13.4946, 7.90283, -7.62103, -20.6045, 0.457097, 5.72834, -6.92437, -12.9226, -6.56987, 3.98425, -7.90902, -10.6579, -1.10846, -0.790219, -6.28496, -5.08112, -1.9519, 2.12798, 0.203883, 2.20111
-9.10784, -13.854, -10.0761, -5.38832, 0.829064, -1.09431, -5.53156, -4.01931, -11.8123, -10.4742, -9.50106, -2.47875, -3.08207, -0.291858, -2.08468, -3.60497, 0.460335, 2.65382, 0.8046, -2.13939, -4.03349, -2.48417, -1.38995, 2.3381, -0.0369051, 0.641014, -7.79926, -12.8882, -14.5787, -13.415, -14.7082, -3.32824, -3.19595, -1.28316, -13.8758, -6.94513, -9.52957, -15.8856, -20.0472, -5.88706, -8.1685, -5.7364, -14.7728, -7.80607, -13.1567, -19.1846, -18.5386, -4.93258, -11.0421, -7.32191, -8.52078, -4.42759, -11.8054, -17.2329, -16.486, -7.38058, -3.33062, -1.71917, -1.89713, 1.17816, 1.08069, -6.39167, -5.25451, -1.95188
-5.8083, -4.88036, -8.83512, -6.84064, -6.15499, -6.12147, -2.80558, -5.17062, -12.6835, -16.5121, -14.3353, -11.1059, -3.8043, -4.53048, -4.99845, -4.41798, -9.13011, -13.9872, -10.9315, -5.98255, 0.255832, 4.85711, 0.0795067, -4.63833, -15.8963, -18.9221, -13.3791, -10.6324, -7.76339, -3.49218, -5.42019, -6.90141, -14.6805, -17.5772, -10.3553, -12.2743, -6.79554, -4.78405, -9.55562, -6.19977, -9.19197, -13.0932, -10.2536, -14.1128, -6.95126, -3.85694, -10.6569, -5.78815, -6.62251, -9.08515, -14.4702, -12.1029, -6.60252, -5.22525, -10.5722, -1.83781, -6.2945, -5.73472, -6.83949, -1.46002, -2.25393, -0.805197, -1.15786, 5.92644
-0.321581, 4.45963, 5.32922, 8.92813, 4.28897, 1.24321, 4.58485, -3.34679, -8.31484, -4.68559, 2.7437, -1.15003, -13.9546, -21.5325, -8.88465, -10.38, -7.07871, 2.96879, 15.2199, 6.02621, -7.47788, -14.8479, -6.09427, -4.99233, -3.47101, 5.50719, 11.0895, 7.00456, 0.903571, -5.29888, -4.21392, -11.604, -8.70752, -7.07913, 0.897312, -2.49123, -3.7693, -3.78709, -2.19319, -17.5595, -10.9912, -11.1047, 0.340893, -3.21284, -4.48769, -3.23504, 0.687815, -10.658, -6.94079, -1.12795, 7.96048, 0.573005, -3.31099, 0.277386, 7.71341, -1.55592, -8.31316, 1.15958, 8.77306, 0.745063, -4.94479, -7.51471, -1.69766, -4.327
5.88709, 0.621111, 2.01131, -5.39156, -3.83844, 4.25456, 1.13096, -0.959214, 7.62073, 2.49169, 4.8143, 0.683051, 6.4759, 16.094, 18.5092, 9.15237, -5.53824, -8.60094, -0.725628, -8.55004, 0.68676, 2.03575, 11.7807, 9.28794, 3.04059, -5.63871, 7.20617, 1.0549, 1.36743, -0.874074, 11.2501, 9.59944, 3.56211, -4.5885, 8.64339, 7.91535, 2.72321, -2.09941, 13.0817, 8.45754, -2.3438, -9.05456, 3.03889, 2.19916, -6.33277, -9.15541, 4.77347, -1.9421, -0.340996, -10.813, -5.2151, -5.65466, -8.53791, -10.7472, -1.76736, -3.05787, 0.660914, -9.2653, -4.311, -6.21118, -7.76672, -9.8532, -1.01894, -1.23975
4.24537, 1.13355, 0.61429, 0.1752, 5.69046, 8.36421, 2.81155, 4.74413, 5.71832, -0.078139, 0.433116, -0.94413, 2.38155, 7.57283, 4.40227, 2.73396, 13.4825, 4.07235, -6.90682, -9.40824, -2.39298, 3.98539, 1.97967, -11.1641, 13.5618, 7.4902, 1.32598, -4.16703, -1.07433, 0.208515, -1.40245, -17.9432, 7.21955, 2.79355, 1.55017, -1.44481, 7.40051, 5.12059, 4.03145, -10.4009, 7.72218, 3.02567, 1.55015, -4.44591, 6.30353, 5.03521, 8.46667, -1.35904, 10.5539, 6.45895, 1.58899, -5.3634, 7.88827, 7.80159, 10.0128, 8.10808, 8.74984, 8.11939, 6.43884, -0.0334419, 7.02106, 10.7958, 7.92684, 6.48998
2.44564, 8.39197, 4.93674, -1.73843, -4.90815, -10.7847, -4.97519, 1.51692, -0.682112, 3.72467, 2.85158, -2.8467, -8.64022, -11.3779, -8.60808, -3.27592, 2.86583, -4.45137, -3.82502, -3.68189, -7.76358, -8.60602, -7.37559, -9.25034, -2.47587, -9.27517, -7.51431, -1.6472, 0.0212752, -6.35862, -5.64244, -4.49714, -1.07104, -3.14547, -4.08617, 5.99867, 7.68184, -6.26788, -4.67929, 2.2868, 8.15285, -1.55166, -5.2557, 3.2516, 7.97298, 2.28723, -1.59479, 2.57219, 8.2848, -6.18055, -6.10691, 0.766364, 9.925, 2.85635, -5.52461, -2.95645, 0.936046, -9.88665, -14.9669, -12.8356, 0.0354279, -4.30783, -5.12927, -4.66692
