5.28315, 0, 0, 0, 20.2659, 0, 0, 0, 18.8673, 0, 0, 0, 13.5044, 0, 0, 0
0, 5.95479, 3.3736, 7.09839, 0, 3.86741, 0, 0, 0, 1.46241, 2.13122, 0, 7.46396, 3.86274, 2.76181, 0
9.68415, 12.4777, 6.73373, 16.5037, 13.3112, 16.1228, 13.2611, 17.0758, 0, 21.1292, 8.81338, 0, 0, 12.2395, 2.09239, 0.609968
4.48026, 0, 0, 0, 4.52951, 0, 0, 0, 0, 0, 8.46888, 0, 0, 0, 5.34027, 0
0, 9.51094, 5.99719, 0, 0, 0, 10.0045, 21.405, 0, 11.9093, 0, 7.3733, 0, 7.56885, 2.77166, 0
4.80337, 0, 0, 0, 0, 0, 0, 6.61624, 4.05793, 0, 0, 2.1636, 20.368, 3.80268, 1.48923, 0
0, 0, 0, 0, 6.64595, 23.1325, 0, 0, 7.63694, 0, 5.40799, 0, 9.45547, 10.1287, 8.37047, 0.773219
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07142, 0, 0, 0
9.50593, 18.0622, 15.686, 0, 21.1763, 17.874, 16.4835, 8.75909, 17.4509, 8.31659, 5.78006, 8.10144, 0, 1.12181, 12.8424, 0
16.9673, 10.0916, 14.1895, 21.0981, 9.37786, 5.1677, 22.2854, 18.6963, 2.84073, 0, 1.51264, 2.68388, 0, 0.436827, 1.19711, 4.29028
13.9944, 0.596323, 9.39556, 20.0914, 21.1181, 8.29345, 23.9704, 33.6938, 17.6997, 4.84195, 13.8851, 13.9566, 12.2407, 9.16249, 13.3764, 12.4004
3.48657, 0, 4.02818, 2.96532, 7.61179, 7.13858, 15.2858, 0, 0.0930606, 0, 2.21705, 0, 3.01985, 0, 0, 2.28953
0, 3.12441, 22.2583, 6.68221, 0, 0, 5.49771, 7.75737, 2.96924, 0, 4.18789, 12.3377, 0, 0, 0, 16.879
0, 25.9428, 20.601, 3.91784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18059, 1.04588, 3.37651
0, 0, 0, 0, 14.2992, 0, 11.82, 2.09593, 6.90514, 12.8338, 0, 6.62878, 7.29565, 0, 0, 0
4.19068, 0, 0, 0, 6.79612, 0, 0, 0, 11.7203, 1.71962, 0, 5.13907, 26.4282, 2.3065, 7.83379, 18.1624
16.1846, 5.53459, 3.54614, 0, 0, 0, 0, 5.87867, 0.0354654, 0, 0, 6.24687, 0, 0, 0, 1.03852
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61629, 0, 0, 2.60898, 0, 0
0.0148164, 0, 4.43195, 0, 0, 0.909669, 5.4717, 0, 0, 0, 0, 0, 4.90835, 0, 8.76925, 0
0, 0, 0, 0, 0, 0, 6.65331, 0, 0, 0, 7.84731, 6.47087, 2.93117, 0.488196, 9.60129, 11.0998
0, 0, 0, 0, 0, 0, 0, 0, 5.79932, 0, 0, 0, 1.18369, 0, 7.45026, 0
23.0852, 15.7772, 18.1663, 0.690767, 13.6555, 14.7775, 0.946646, 0, 10.6608, 0, 0, 0, 3.21582, 0, 10.4156, 0
8.24411, 8.09597, 4.7403, 7.74776, 0, 0, 15.8015, 12.1555, 0, 0, 0, 14.6413, 0, 0.97177, 0, 10.0438
12.369, 19.2361, 31.4616, 6.6244, 0, 8.27798, 22.1172, 0, 0, 5.07349, 0, 0, 0, 0, 0, 0
0, 0.090135, 0.662616, 1.9531, 0, 0, 3.88285, 6.66178, 0, 0, 0, 0.321445, 0, 0.142073, 0, 0
8.27566, 21.7484, 12.7937, 3.64488, 0.314649, 25.1373, 26.6395, 15.8556, 0, 26.9486, 0, 0, 13.5621, 23.7075, 0, 0
1.429, 12.6474, 13.5355, 0, 0, 25.4352, 8.51377, 0.202092, 2.68665, 22.3903, 0, 4.04628, 11.379, 20.7401, 8.71654, 18.6962
0, 3.46048, 5.56445, 12.4378, 0, 0, 7.97798, 0, 0, 0, 0, 6.84907, 0, 0, 0, 0.491724
0, 0, 0, 0, 3.46582, 0, 0, 7.37613, 7.62556, 7.48583, 0, 0, 7.05842, 0, 3.20632, 0
3.17203, 10.2903, 11.4004, 17.3321, 0, 0, 0, 2.65225, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 11.0318, 0, 0, 13.2758, 0, 0, 0, 2.93696, 3.01673, 0, 0, 0, 12.5565, 5.73909
19.0638, 0, 0, 1.77018, 5.99888, 0, 4.48368, 22.7782, 14.4694, 0, 0, 11.4893, 18.0081, 0, 5.17206, 3.27119
0, 0, 0, 0, 0, 6.9514, 2.47195, 0.377898, 0, 0, 0, 0.589668, 0, 0, 0, 0
0, 0, 0, 0, 0.0176334, 1.6626, 6.97176, 0, 0, 5.81649, 13.7136, 3.81401, 5.93307, 3.921, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49766, 20.6547, 15.2553, 0, 0
8.84495, 14.7382, 0, 1.17214, 12.4585, 0, 8.55404, 0, 17.6479, 7.53995, 27.3744, 28.4291, 0.294095, 0, 10.9992, 7.09202
0, 0, 0, 4.90375, 0, 16.4176, 8.4317, 3.33997, 7.32171, 22.8207, 24.5507, 3.91684, 1.26095, 6.0875, 5.83412, 19.9127
7.27009, 0, 0, 0, 0, 0, 1.17724, 0, 3.59753, 6.33735, 24.7947, 0, 10.739, 9.82001, 10.8626, 0
10.9108, 6.97685, 3.05741, 0, 15.8354, 0.834841, 0, 0, 25.7476, 4.88356, 33.7149, 17.0121, 7.34018, 7.55478, 28.4645, 14.9567
0, 0, 0, 7.78083, 10.8698, 0, 0, 10.188, 4.41684, 0, 0, 14.0121, 0, 0, 0, 20.9937
0, 0, 0, 0, 0.695505, 23.4063, 12.3136, 4.6173, 0, 0, 1.46767, 0, 7.86586, 8.04233, 0, 0
5.15021, 13.6515, 16.7555, 0, 13.9302, 8.03567, 31.5912, 1.40421, 17.4094, 0, 2.44362, 1.66913, 0.339453, 0, 13.9552, 0
0, 0, 0, 0, 0, 15.0875, 0, 0, 0, 12.4306, 7.40434, 0, 0, 0.253347, 10.0159, 0
0, 0, 0, 0, 0, 0, 0, 13.9081, 12.404, 0, 3.06531, 7.51151, 7.70549, 2.21068, 0, 0
0, 0, 0, 0, 0, 4.77649, 1.15369, 0, 0, 0, 0, 0, 0, 7.12633, 0, 0
0, 0, 7.71007, 0, 11.3382, 0, 21.0313, 0, 0, 0, 6.69198, 5.64242, 6.98384, 0, 9.13781, 0
0, 12.7163, 9.66238, 0, 12.397, 0, 0, 0.768861, 0, 0, 0, 9.74355, 0, 0, 6.00717, 0
15.4018, 0, 0, 12.0494, 0, 0, 6.06211, 0, 0, 0, 1.40047, 3.091, 0, 0, 0, 10.3457
3.61741, 16.0868, 0, 0, 0, 0, 0, 0, 0, 8.09321, 10.6389, 1.16123, 0, 10.074, 0.758055, 0
0, 0, 0, 4.28473, 0, 0, 0, 11.225, 0, 0, 0, 0, 0, 2.50175, 0, 0
5.12659, 1.29786, 0.124089, 2.25489, 3.09856, 1.33255, 4.63632, 0, 0, 13.1293, 8.77178, 7.65901, 0, 0, 0, 0
1.30816, 10.1056, 1.89393, 5.88731, 21.6296, 18.4688, 13.1314, 11.9457, 22.669, 7.48864, 10.7305, 6.96133, 9.17101, 2.85329, 10.67, 8.99412
6.75869, 0, 7.37417, 4.60907, 12.9972, 0, 18.8666, 4.72967, 0, 0, 5.56819, 0, 0, 0, 1.10821, 0
22.0253, 0, 9.1377, 4.0201, 16.1791, 0, 0, 0, 11.2466, 0, 3.21014, 0, 0, 3.61967, 4.14049, 5.6489
